            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            73,	9.00000000e-01,	1.23009148e-03,	5.00000000e-01,	             0,	1.46679726e-07,	5.15717319e-05
            74,	9.00000000e-01,	1.22994222e-03,	5.00000000e-01,	             0,	1.49255142e-07,	5.10390295e-05
            75,	9.00000000e-01,	1.22979850e-03,	5.00000000e-01,	             0,	1.43726683e-07,	5.05862504e-05
            76,	9.00000000e-01,	1.22965759e-03,	5.00000000e-01,	             0,	1.40909999e-07,	5.00280113e-05
            77,	9.00000000e-01,	1.22951882e-03,	5.00000000e-01,	             0,	1.38761064e-07,	4.96807632e-05
            78,	9.00000000e-01,	1.22938307e-03,	5.00000000e-01,	             0,	1.35754703e-07,	4.91605799e-05
            79,	9.00000000e-01,	1.22925184e-03,	5.00000000e-01,	             0,	1.31233806e-07,	4.87960697e-05
            80,	9.00000000e-01,	1.22912199e-03,	5.00000000e-01,	             0,	1.29841455e-07,	4.83097810e-05
            81,	9.00000000e-01,	1.22899574e-03,	5.00000000e-01,	             0,	1.26249951e-07,	4.80793759e-05
            82,	9.00000000e-01,	1.22886794e-03,	5.00000000e-01,	             0,	1.27805151e-07,	4.77948847e-05
            83,	9.00000000e-01,	1.22873935e-03,	5.00000000e-01,	             0,	1.28585207e-07,	4.75930923e-05
            84,	9.00000000e-01,	1.22861130e-03,	5.00000000e-01,	             0,	1.28057939e-07,	4.75179307e-05
            85,	9.00000000e-01,	1.22848014e-03,	5.00000000e-01,	             0,	1.31158708e-07,	4.73871298e-05
            86,	9.00000000e-01,	1.22835297e-03,	5.00000000e-01,	             0,	1.27166344e-07,	4.71314425e-05
            87,	9.00000000e-01,	1.22822636e-03,	5.00000000e-01,	             0,	1.26614778e-07,	4.69584273e-05
            88,	9.00000000e-01,	1.22809970e-03,	5.00000000e-01,	             0,	1.26655690e-07,	4.67338468e-05
            89,	9.00000000e-01,	1.22797236e-03,	5.00000000e-01,	             0,	1.27338178e-07,	4.66566673e-05
            90,	9.00000000e-01,	1.22784030e-03,	5.00000000e-01,	             0,	1.32063602e-07,	4.64147666e-05
            91,	9.00000000e-01,	1.22771688e-03,	5.00000000e-01,	             0,	1.23423352e-07,	4.63105620e-05
            92,	9.00000000e-01,	1.22759147e-03,	5.00000000e-01,	             0,	1.25406542e-07,	4.62851019e-05
            93,	9.00000000e-01,	1.22746139e-03,	5.00000000e-01,	             0,	1.30081283e-07,	4.63414785e-05
            94,	9.00000000e-01,	1.22732644e-03,	5.00000000e-01,	             0,	1.34951265e-07,	4.63088371e-05
            95,	9.00000000e-01,	1.22718939e-03,	5.00000000e-01,	             0,	1.37043020e-07,	4.61574901e-05
            96,	9.00000000e-01,	1.22705651e-03,	5.00000000e-01,	             0,	1.32878872e-07,	4.60616686e-05
            97,	9.00000000e-01,	1.22692070e-03,	5.00000000e-01,	             0,	1.35813380e-07,	4.59770562e-05
            98,	9.00000000e-01,	1.22678262e-03,	5.00000000e-01,	             0,	1.38082288e-07,	4.60413275e-05
            99,	9.00000000e-01,	1.22663803e-03,	5.00000000e-01,	             0,	1.44585959e-07,	4.60905723e-05
           100,	9.00000000e-01,	1.22648621e-03,	5.00000000e-01,	             0,	1.51824028e-07,	4.61480366e-05
           101,	9.00000000e-01,	1.22632538e-03,	5.00000000e-01,	             0,	1.60826013e-07,	4.62731013e-05
           102,	9.00000000e-01,	1.22615795e-03,	5.00000000e-01,	             0,	1.67437171e-07,	4.62240041e-05
           103,	9.00000000e-01,	1.22599179e-03,	5.00000000e-01,	             0,	1.66154596e-07,	4.62525146e-05
           104,	9.00000000e-01,	1.22582914e-03,	5.00000000e-01,	             0,	1.62648792e-07,	4.60902529e-05
           105,	9.00000000e-01,	1.22566861e-03,	5.00000000e-01,	             0,	1.60536862e-07,	4.61561367e-05
           106,	9.00000000e-01,	1.22550287e-03,	5.00000000e-01,	             0,	1.65732322e-07,	4.61638832e-05
           107,	9.00000000e-01,	1.22533375e-03,	5.00000000e-01,	             0,	1.69127214e-07,	4.63128328e-05
           108,	9.00000000e-01,	1.22515597e-03,	5.00000000e-01,	             0,	1.77772810e-07,	4.64086928e-05
           109,	9.00000000e-01,	1.22497151e-03,	5.00000000e-01,	             0,	1.84464792e-07,	4.65194329e-05
           110,	9.00000000e-01,	1.22478223e-03,	5.00000000e-01,	             0,	1.89281864e-07,	4.65823284e-05
           111,	9.00000000e-01,	1.22459513e-03,	5.00000000e-01,	             0,	1.87092476e-07,	4.65424308e-05
           112,	9.00000000e-01,	1.22440158e-03,	5.00000000e-01,	             0,	1.93557623e-07,	4.67490227e-05
           113,	9.00000000e-01,	1.22419398e-03,	5.00000000e-01,	             0,	2.07597136e-07,	4.70930525e-05
           114,	9.00000000e-01,	1.22396944e-03,	5.00000000e-01,	             0,	2.24536556e-07,	4.74480123e-05
           115,	9.00000000e-01,	1.22373588e-03,	5.00000000e-01,	             0,	2.33566784e-07,	4.76399845e-05
           116,	9.00000000e-01,	1.22349048e-03,	5.00000000e-01,	             0,	2.45397803e-07,	4.80604656e-05
           117,	9.00000000e-01,	1.22322313e-03,	5.00000000e-01,	             0,	2.67353215e-07,	4.83514256e-05
           118,	9.00000000e-01,	1.22294924e-03,	5.00000000e-01,	             0,	2.73885270e-07,	4.91037490e-05
           119,	9.00000000e-01,	1.22264347e-03,	5.00000000e-01,	             0,	3.05766822e-07,	4.99350569e-05
           120,	9.00000000e-01,	1.22230214e-03,	5.00000000e-01,	             0,	3.41333600e-07,	5.08441047e-05
           121,	9.00000000e-01,	1.22192013e-03,	5.00000000e-01,	             0,	3.82005599e-07,	5.18614498e-05
           122,	9.00000000e-01,	1.22147432e-03,	5.00000000e-01,	             0,	4.45811870e-07,	5.34114139e-05
           123,	9.00000000e-01,	1.22094333e-03,	5.00000000e-01,	             0,	5.30990399e-07,	5.56492805e-05
           124,	9.00000000e-01,	1.22031787e-03,	5.00000000e-01,	             0,	6.25464005e-07,	5.80858974e-05
           125,	9.00000000e-01,	1.21961891e-03,	5.00000000e-01,	             0,	6.98961546e-07,	6.15370941e-05
           126,	9.00000000e-01,	1.21888715e-03,	5.00000000e-01,	             0,	7.31759067e-07,	6.64140581e-05
           127,	9.00000000e-01,	1.21815144e-03,	5.00000000e-01,	             0,	7.35706240e-07,	7.34549135e-05
           128,	9.00000000e-01,	1.21713337e-03,	5.00000000e-01,	             0,	1.01807349e-06,	8.37598204e-05
           129,	9.00000000e-01,	1.21591062e-03,	5.00000000e-01,	             0,	1.22274916e-06,	9.02884700e-05
           130,	9.00000000e-01,	1.21496310e-03,	5.00000000e-01,	             0,	9.47514007e-07,	8.90046287e-05
           131,	9.00000000e-01,	1.21454509e-03,	5.00000000e-01,	             0,	4.18009313e-07,	8.24861585e-05
           132,	9.00000000e-01,	1.21432237e-03,	5.00000000e-01,	             0,	2.22723496e-07,	5.88974795e-05
           133,	9.00000000e-01,	1.21415224e-03,	5.00000000e-01,	             0,	1.70134730e-07,	5.38269273e-05
           134,	9.00000000e-01,	1.21398412e-03,	5.00000000e-01,	             0,	1.68115405e-07,	5.13690150e-05
           135,	9.00000000e-01,	1.21381631e-03,	5.00000000e-01,	             0,	1.67815411e-07,	4.97480995e-05
           136,	9.00000000e-01,	1.21365551e-03,	5.00000000e-01,	             0,	1.60796733e-07,	4.84077627e-05
           137,	9.00000000e-01,	1.21350246e-03,	5.00000000e-01,	             0,	1.53050284e-07,	4.71496183e-05
           138,	9.00000000e-01,	1.21335521e-03,	5.00000000e-01,	             0,	1.47251084e-07,	4.57587648e-05
           139,	9.00000000e-01,	1.21322505e-03,	5.00000000e-01,	             0,	1.30154552e-07,	4.50460328e-05
           140,	9.00000000e-01,	1.21311219e-03,	5.00000000e-01,	             0,	1.12859873e-07,	4.41137509e-05
           141,	9.00000000e-01,	1.21299414e-03,	5.00000000e-01,	             0,	1.18054808e-07,	4.35215960e-05
           142,	9.00000000e-01,	1.21288172e-03,	5.00000000e-01,	             0,	1.12422123e-07,	4.25772851e-05
           143,	9.00000000e-01,	1.21276461e-03,	5.00000000e-01,	             0,	1.17103293e-07,	4.20594257e-05
           144,	9.00000000e-01,	1.21264634e-03,	5.00000000e-01,	             0,	1.18269558e-07,	4.13751030e-05
           145,	9.00000000e-01,	1.21253943e-03,	5.00000000e-01,	             0,	1.06917519e-07,	4.08481432e-05
           146,	9.00000000e-01,	1.21242915e-03,	5.00000000e-01,	             0,	1.10274014e-07,	4.01988450e-05
           147,	9.00000000e-01,	1.21232872e-03,	5.00000000e-01,	             0,	1.00428181e-07,	3.97038416e-05
           148,	9.00000000e-01,	1.21224113e-03,	5.00000000e-01,	             0,	8.75972233e-08,	3.89963984e-05
           149,	9.00000000e-01,	1.21215958e-03,	5.00000000e-01,	             0,	8.15465404e-08,	3.83634255e-05
           150,	9.00000000e-01,	1.21208451e-03,	5.00000000e-01,	             0,	7.50669155e-08,	3.79632734e-05
           151,	9.00000000e-01,	1.21202012e-03,	5.00000000e-01,	             0,	6.43961344e-08,	3.74240088e-05
           152,	9.00000000e-01,	1.21195813e-03,	5.00000000e-01,	             0,	6.19839839e-08,	3.71603169e-05
           153,	9.00000000e-01,	1.21189425e-03,	5.00000000e-01,	             0,	6.38782682e-08,	3.69381920e-05
           154,	9.00000000e-01,	1.21182469e-03,	5.00000000e-01,	             0,	6.95666858e-08,	3.67288078e-05
           155,	9.00000000e-01,	1.21175216e-03,	5.00000000e-01,	             0,	7.25263342e-08,	3.64006989e-05
           156,	9.00000000e-01,	1.21167611e-03,	5.00000000e-01,	             0,	7.60521452e-08,	3.61853741e-05
           157,	9.00000000e-01,	1.21160768e-03,	5.00000000e-01,	             0,	6.84308788e-08,	3.55043072e-05
           158,	9.00000000e-01,	1.21155079e-03,	5.00000000e-01,	             0,	5.68906199e-08,	3.50553154e-05
           159,	9.00000000e-01,	1.21150495e-03,	5.00000000e-01,	             0,	4.58349607e-08,	3.46098792e-05
           160,	9.00000000e-01,	1.21145983e-03,	5.00000000e-01,	             0,	4.51251407e-08,	3.44159220e-05
           161,	9.00000000e-01,	1.21141254e-03,	5.00000000e-01,	             0,	4.72849770e-08,	3.42485458e-05
           162,	9.00000000e-01,	1.21136225e-03,	5.00000000e-01,	             0,	5.02966290e-08,	3.40980630e-05
           163,	9.00000000e-01,	1.21130925e-03,	5.00000000e-01,	             0,	5.29937068e-08,	3.38687838e-05
           164,	9.00000000e-01,	1.21125636e-03,	5.00000000e-01,	             0,	5.28934641e-08,	3.36271275e-05
           165,	9.00000000e-01,	1.21120185e-03,	5.00000000e-01,	             0,	5.45139442e-08,	3.34716493e-05
           166,	9.00000000e-01,	1.21114302e-03,	5.00000000e-01,	             0,	5.88226037e-08,	3.33221391e-05
           167,	9.00000000e-01,	1.21108199e-03,	5.00000000e-01,	             0,	6.10344487e-08,	3.30046728e-05
           168,	9.00000000e-01,	1.21102393e-03,	5.00000000e-01,	             0,	5.80562147e-08,	3.24264742e-05
           169,	9.00000000e-01,	1.21096964e-03,	5.00000000e-01,	             0,	5.42915005e-08,	3.21142303e-05
           170,	9.00000000e-01,	1.21091312e-03,	5.00000000e-01,	             0,	5.65190793e-08,	3.15708510e-05
           171,	9.00000000e-01,	1.21086454e-03,	5.00000000e-01,	             0,	4.85797165e-08,	3.13724491e-05
           172,	9.00000000e-01,	1.21082725e-03,	5.00000000e-01,	             0,	3.72900815e-08,	3.08760183e-05
           173,	9.00000000e-01,	1.21078871e-03,	5.00000000e-01,	             0,	3.85460172e-08,	3.07171311e-05
           174,	9.00000000e-01,	1.21074762e-03,	5.00000000e-01,	             0,	4.10857778e-08,	3.05318467e-05
           175,	9.00000000e-01,	1.21070467e-03,	5.00000000e-01,	             0,	4.29508740e-08,	3.02680164e-05
           176,	9.00000000e-01,	1.21066157e-03,	5.00000000e-01,	             0,	4.30997656e-08,	2.98493896e-05
           177,	9.00000000e-01,	1.21062251e-03,	5.00000000e-01,	             0,	3.90579747e-08,	2.95793263e-05
           178,	9.00000000e-01,	1.21058187e-03,	5.00000000e-01,	             0,	4.06448464e-08,	2.92961395e-05
           179,	9.00000000e-01,	1.21053887e-03,	5.00000000e-01,	             0,	4.29951011e-08,	2.90329478e-05
           180,	9.00000000e-01,	1.21049486e-03,	5.00000000e-01,	             0,	4.40086290e-08,	2.88019375e-05
           181,	9.00000000e-01,	1.21045096e-03,	5.00000000e-01,	             0,	4.39051360e-08,	2.84394831e-05
           182,	9.00000000e-01,	1.21041011e-03,	5.00000000e-01,	             0,	4.08456337e-08,	2.82342694e-05
           183,	9.00000000e-01,	1.21036675e-03,	5.00000000e-01,	             0,	4.33642359e-08,	2.79924588e-05
           184,	9.00000000e-01,	1.21032471e-03,	5.00000000e-01,	             0,	4.20341233e-08,	2.77992017e-05
           185,	9.00000000e-01,	1.21028483e-03,	5.00000000e-01,	             0,	3.98826076e-08,	2.72899178e-05
           186,	9.00000000e-01,	1.21025276e-03,	5.00000000e-01,	             0,	3.20714836e-08,	2.69331044e-05
           187,	9.00000000e-01,	1.21022763e-03,	5.00000000e-01,	             0,	2.51264349e-08,	2.68068157e-05
           188,	9.00000000e-01,	1.21020175e-03,	5.00000000e-01,	             0,	2.58785115e-08,	2.66909792e-05
           189,	9.00000000e-01,	1.21017453e-03,	5.00000000e-01,	             0,	2.72232373e-08,	2.65951787e-05
           190,	9.00000000e-01,	1.21014677e-03,	5.00000000e-01,	             0,	2.77658651e-08,	2.64882862e-05
           191,	9.00000000e-01,	1.21011811e-03,	5.00000000e-01,	             0,	2.86518350e-08,	2.64019521e-05
           192,	9.00000000e-01,	1.21008728e-03,	5.00000000e-01,	             0,	3.08343108e-08,	2.63179856e-05
           193,	9.00000000e-01,	1.21005405e-03,	5.00000000e-01,	             0,	3.32280423e-08,	2.62441457e-05
           194,	9.00000000e-01,	1.21001788e-03,	5.00000000e-01,	             0,	3.61694743e-08,	2.61553645e-05
           195,	9.00000000e-01,	1.20997895e-03,	5.00000000e-01,	             0,	3.89347072e-08,	2.61135000e-05
           196,	9.00000000e-01,	1.20993588e-03,	5.00000000e-01,	             0,	4.30658189e-08,	2.60973093e-05
           197,	9.00000000e-01,	1.20989763e-03,	5.00000000e-01,	             0,	3.82473132e-08,	2.56216149e-05
           198,	9.00000000e-01,	1.20986634e-03,	5.00000000e-01,	             0,	3.12901399e-08,	2.55947147e-05
           199,	9.00000000e-01,	1.20983216e-03,	5.00000000e-01,	             0,	3.41805583e-08,	2.55279175e-05
