            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            55,	9.00000000e-01,	1.23916269e-03,	5.00000000e-01,	             0,	3.12217548e-07,	7.71145805e-05
            56,	9.00000000e-01,	1.23885401e-03,	5.00000000e-01,	             0,	3.08686927e-07,	7.29404924e-05
            57,	9.00000000e-01,	1.23854773e-03,	5.00000000e-01,	             0,	3.06273002e-07,	7.12222919e-05
            58,	9.00000000e-01,	1.23823770e-03,	5.00000000e-01,	             0,	3.10035036e-07,	7.02576507e-05
            59,	9.00000000e-01,	1.23792766e-03,	5.00000000e-01,	             0,	3.10036870e-07,	6.93690185e-05
            60,	9.00000000e-01,	1.23761251e-03,	5.00000000e-01,	             0,	3.15152627e-07,	6.86778289e-05
            61,	9.00000000e-01,	1.23729165e-03,	5.00000000e-01,	             0,	3.20856021e-07,	6.81476620e-05
            62,	9.00000000e-01,	1.23696299e-03,	5.00000000e-01,	             0,	3.28658749e-07,	6.75412093e-05
            63,	9.00000000e-01,	1.23661901e-03,	5.00000000e-01,	             0,	3.43980891e-07,	6.69126324e-05
            64,	9.00000000e-01,	1.23625450e-03,	5.00000000e-01,	             0,	3.64516533e-07,	6.62645941e-05
            65,	9.00000000e-01,	1.23586355e-03,	5.00000000e-01,	             0,	3.90948145e-07,	6.57085666e-05
            66,	9.00000000e-01,	1.23543670e-03,	5.00000000e-01,	             0,	4.26847346e-07,	6.52004402e-05
            67,	9.00000000e-01,	1.23496650e-03,	5.00000000e-01,	             0,	4.70199689e-07,	6.44907168e-05
            68,	9.00000000e-01,	1.23444546e-03,	5.00000000e-01,	             0,	5.21039948e-07,	6.38206777e-05
            69,	9.00000000e-01,	1.23386951e-03,	5.00000000e-01,	             0,	5.75955078e-07,	6.27937533e-05
            70,	9.00000000e-01,	1.23324308e-03,	5.00000000e-01,	             0,	6.26430967e-07,	6.11476786e-05
            71,	9.00000000e-01,	1.23259989e-03,	5.00000000e-01,	             0,	6.43186879e-07,	5.82354052e-05
            72,	9.00000000e-01,	1.23208369e-03,	5.00000000e-01,	             0,	5.16201750e-07,	5.03218072e-05
            73,	9.00000000e-01,	1.23193257e-03,	5.00000000e-01,	             0,	1.51120695e-07,	4.73525242e-05
            74,	9.00000000e-01,	1.23179830e-03,	5.00000000e-01,	             0,	1.34268681e-07,	4.67918899e-05
            75,	9.00000000e-01,	1.23167175e-03,	5.00000000e-01,	             0,	1.26545484e-07,	4.63112471e-05
            76,	9.00000000e-01,	1.23155204e-03,	5.00000000e-01,	             0,	1.19715742e-07,	4.57740281e-05
            77,	9.00000000e-01,	1.23143694e-03,	5.00000000e-01,	             0,	1.15094410e-07,	4.53279805e-05
            78,	9.00000000e-01,	1.23132551e-03,	5.00000000e-01,	             0,	1.11433415e-07,	4.48225941e-05
            79,	9.00000000e-01,	1.23121721e-03,	5.00000000e-01,	             0,	1.08295601e-07,	4.44262828e-05
            80,	9.00000000e-01,	1.23111185e-03,	5.00000000e-01,	             0,	1.05361596e-07,	4.40295670e-05
            81,	9.00000000e-01,	1.23101094e-03,	5.00000000e-01,	             0,	1.00907464e-07,	4.34810707e-05
            82,	9.00000000e-01,	1.23091282e-03,	5.00000000e-01,	             0,	9.81239774e-08,	4.30505774e-05
            83,	9.00000000e-01,	1.23081705e-03,	5.00000000e-01,	             0,	9.57719557e-08,	4.26978953e-05
            84,	9.00000000e-01,	1.23072296e-03,	5.00000000e-01,	             0,	9.40911089e-08,	4.23159347e-05
            85,	9.00000000e-01,	1.23063132e-03,	5.00000000e-01,	             0,	9.16355245e-08,	4.19066477e-05
            86,	9.00000000e-01,	1.23054277e-03,	5.00000000e-01,	             0,	8.85516177e-08,	4.16447044e-05
            87,	9.00000000e-01,	1.23045599e-03,	5.00000000e-01,	             0,	8.67852365e-08,	4.14374916e-05
            88,	9.00000000e-01,	1.23036981e-03,	5.00000000e-01,	             0,	8.61712642e-08,	4.11744632e-05
            89,	9.00000000e-01,	1.23028627e-03,	5.00000000e-01,	             0,	8.35410638e-08,	4.08345888e-05
            90,	9.00000000e-01,	1.23020548e-03,	5.00000000e-01,	             0,	8.07900224e-08,	4.05610575e-05
            91,	9.00000000e-01,	1.23012594e-03,	5.00000000e-01,	             0,	7.95414975e-08,	4.02745615e-05
            92,	9.00000000e-01,	1.23004738e-03,	5.00000000e-01,	             0,	7.85571520e-08,	4.00536633e-05
            93,	9.00000000e-01,	1.22997109e-03,	5.00000000e-01,	             0,	7.62955509e-08,	3.97371492e-05
            94,	9.00000000e-01,	1.22989901e-03,	5.00000000e-01,	             0,	7.20828354e-08,	3.94193658e-05
            95,	9.00000000e-01,	1.22982743e-03,	5.00000000e-01,	             0,	7.15714867e-08,	3.91635636e-05
            96,	9.00000000e-01,	1.22975593e-03,	5.00000000e-01,	             0,	7.15074463e-08,	3.89303813e-05
            97,	9.00000000e-01,	1.22968595e-03,	5.00000000e-01,	             0,	6.99731861e-08,	3.87108845e-05
            98,	9.00000000e-01,	1.22961752e-03,	5.00000000e-01,	             0,	6.84324238e-08,	3.83957514e-05
            99,	9.00000000e-01,	1.22955208e-03,	5.00000000e-01,	             0,	6.54422682e-08,	3.81334052e-05
           100,	9.00000000e-01,	1.22948871e-03,	5.00000000e-01,	             0,	6.33712844e-08,	3.78999328e-05
           101,	9.00000000e-01,	1.22942532e-03,	5.00000000e-01,	             0,	6.33870444e-08,	3.76997462e-05
           102,	9.00000000e-01,	1.22936174e-03,	5.00000000e-01,	             0,	6.35816124e-08,	3.75139884e-05
           103,	9.00000000e-01,	1.22929878e-03,	5.00000000e-01,	             0,	6.29631274e-08,	3.72399148e-05
           104,	9.00000000e-01,	1.22923803e-03,	5.00000000e-01,	             0,	6.07450780e-08,	3.70144489e-05
           105,	9.00000000e-01,	1.22917777e-03,	5.00000000e-01,	             0,	6.02639614e-08,	3.67521022e-05
           106,	9.00000000e-01,	1.22911789e-03,	5.00000000e-01,	             0,	5.98780191e-08,	3.65177175e-05
           107,	9.00000000e-01,	1.22905775e-03,	5.00000000e-01,	             0,	6.01398721e-08,	3.63349959e-05
           108,	9.00000000e-01,	1.22899711e-03,	5.00000000e-01,	             0,	6.06387662e-08,	3.61493967e-05
           109,	9.00000000e-01,	1.22893870e-03,	5.00000000e-01,	             0,	5.84105301e-08,	3.58782044e-05
           110,	9.00000000e-01,	1.22888201e-03,	5.00000000e-01,	             0,	5.66872577e-08,	3.56549898e-05
           111,	9.00000000e-01,	1.22882590e-03,	5.00000000e-01,	             0,	5.61077104e-08,	3.54657208e-05
           112,	9.00000000e-01,	1.22876954e-03,	5.00000000e-01,	             0,	5.63663588e-08,	3.52768259e-05
           113,	9.00000000e-01,	1.22871261e-03,	5.00000000e-01,	             0,	5.69237492e-08,	3.50949675e-05
           114,	9.00000000e-01,	1.22865705e-03,	5.00000000e-01,	             0,	5.55643455e-08,	3.48709899e-05
           115,	9.00000000e-01,	1.22860170e-03,	5.00000000e-01,	             0,	5.53455790e-08,	3.46901280e-05
           116,	9.00000000e-01,	1.22854590e-03,	5.00000000e-01,	             0,	5.58085008e-08,	3.45136266e-05
           117,	9.00000000e-01,	1.22849078e-03,	5.00000000e-01,	             0,	5.51206364e-08,	3.43410875e-05
           118,	9.00000000e-01,	1.22843530e-03,	5.00000000e-01,	             0,	5.54783640e-08,	3.42232234e-05
           119,	9.00000000e-01,	1.22838047e-03,	5.00000000e-01,	             0,	5.48222622e-08,	3.41133892e-05
           120,	9.00000000e-01,	1.22832660e-03,	5.00000000e-01,	             0,	5.38752812e-08,	3.39840168e-05
           121,	9.00000000e-01,	1.22827229e-03,	5.00000000e-01,	             0,	5.43109533e-08,	3.38985840e-05
           122,	9.00000000e-01,	1.22821771e-03,	5.00000000e-01,	             0,	5.45750812e-08,	3.37981354e-05
           123,	9.00000000e-01,	1.22816268e-03,	5.00000000e-01,	             0,	5.50378084e-08,	3.37135268e-05
           124,	9.00000000e-01,	1.22810847e-03,	5.00000000e-01,	             0,	5.42085504e-08,	3.36456574e-05
           125,	9.00000000e-01,	1.22805384e-03,	5.00000000e-01,	             0,	5.46247143e-08,	3.35740624e-05
           126,	9.00000000e-01,	1.22799999e-03,	5.00000000e-01,	             0,	5.38571185e-08,	3.34518475e-05
           127,	9.00000000e-01,	1.22794708e-03,	5.00000000e-01,	             0,	5.29006616e-08,	3.33928726e-05
           128,	9.00000000e-01,	1.22789517e-03,	5.00000000e-01,	             0,	5.19151782e-08,	3.32889621e-05
           129,	9.00000000e-01,	1.22784334e-03,	5.00000000e-01,	             0,	5.18295216e-08,	3.32144669e-05
           130,	9.00000000e-01,	1.22779133e-03,	5.00000000e-01,	             0,	5.20090792e-08,	3.32020288e-05
           131,	9.00000000e-01,	1.22773900e-03,	5.00000000e-01,	             0,	5.23275515e-08,	3.31052548e-05
           132,	9.00000000e-01,	1.22769006e-03,	5.00000000e-01,	             0,	4.89453807e-08,	3.30179506e-05
           133,	9.00000000e-01,	1.22764154e-03,	5.00000000e-01,	             0,	4.85180461e-08,	3.29904463e-05
           134,	9.00000000e-01,	1.22759276e-03,	5.00000000e-01,	             0,	4.87785998e-08,	3.29234522e-05
           135,	9.00000000e-01,	1.22754456e-03,	5.00000000e-01,	             0,	4.82011473e-08,	3.28119650e-05
           136,	9.00000000e-01,	1.22749639e-03,	5.00000000e-01,	             0,	4.81680498e-08,	3.27759877e-05
           137,	9.00000000e-01,	1.22744742e-03,	5.00000000e-01,	             0,	4.89711825e-08,	3.27439091e-05
           138,	9.00000000e-01,	1.22739874e-03,	5.00000000e-01,	             0,	4.86821691e-08,	3.26913025e-05
           139,	9.00000000e-01,	1.22734878e-03,	5.00000000e-01,	             0,	4.99600864e-08,	3.26928778e-05
           140,	9.00000000e-01,	1.22729736e-03,	5.00000000e-01,	             0,	5.14136519e-08,	3.26338112e-05
           141,	9.00000000e-01,	1.22724628e-03,	5.00000000e-01,	             0,	5.10837555e-08,	3.26347116e-05
           142,	9.00000000e-01,	1.22719457e-03,	5.00000000e-01,	             0,	5.17153848e-08,	3.26129975e-05
           143,	9.00000000e-01,	1.22714299e-03,	5.00000000e-01,	             0,	5.15805290e-08,	3.26180931e-05
           144,	9.00000000e-01,	1.22709231e-03,	5.00000000e-01,	             0,	5.06779969e-08,	3.25986161e-05
           145,	9.00000000e-01,	1.22704185e-03,	5.00000000e-01,	             0,	5.04620083e-08,	3.25982377e-05
           146,	9.00000000e-01,	1.22698996e-03,	5.00000000e-01,	             0,	5.18898712e-08,	3.26551657e-05
           147,	9.00000000e-01,	1.22693716e-03,	5.00000000e-01,	             0,	5.27972063e-08,	3.26745523e-05
           148,	9.00000000e-01,	1.22688251e-03,	5.00000000e-01,	             0,	5.46466502e-08,	3.27018444e-05
           149,	9.00000000e-01,	1.22682763e-03,	5.00000000e-01,	             0,	5.48859860e-08,	3.27155935e-05
           150,	9.00000000e-01,	1.22677068e-03,	5.00000000e-01,	             0,	5.69460653e-08,	3.27087776e-05
           151,	9.00000000e-01,	1.22671265e-03,	5.00000000e-01,	             0,	5.80330596e-08,	3.27453923e-05
           152,	9.00000000e-01,	1.22665313e-03,	5.00000000e-01,	             0,	5.95133879e-08,	3.27383893e-05
           153,	9.00000000e-01,	1.22659115e-03,	5.00000000e-01,	             0,	6.19873930e-08,	3.27563634e-05
           154,	9.00000000e-01,	1.22652663e-03,	5.00000000e-01,	             0,	6.45159735e-08,	3.28142829e-05
           155,	9.00000000e-01,	1.22646040e-03,	5.00000000e-01,	             0,	6.62325795e-08,	3.27888404e-05
           156,	9.00000000e-01,	1.22639297e-03,	5.00000000e-01,	             0,	6.74248420e-08,	3.28059676e-05
           157,	9.00000000e-01,	1.22632326e-03,	5.00000000e-01,	             0,	6.97156705e-08,	3.28593709e-05
           158,	9.00000000e-01,	1.22625046e-03,	5.00000000e-01,	             0,	7.27956770e-08,	3.28913555e-05
           159,	9.00000000e-01,	1.22617496e-03,	5.00000000e-01,	             0,	7.55011751e-08,	3.29031529e-05
           160,	9.00000000e-01,	1.22609727e-03,	5.00000000e-01,	             0,	7.76864447e-08,	3.29591576e-05
           161,	9.00000000e-01,	1.22601617e-03,	5.00000000e-01,	             0,	8.11025777e-08,	3.30144628e-05
           162,	9.00000000e-01,	1.22593112e-03,	5.00000000e-01,	             0,	8.50533628e-08,	3.30836803e-05
           163,	9.00000000e-01,	1.22584168e-03,	5.00000000e-01,	             0,	8.94423511e-08,	3.31645342e-05
           164,	9.00000000e-01,	1.22574715e-03,	5.00000000e-01,	             0,	9.45230035e-08,	3.32205584e-05
           165,	9.00000000e-01,	1.22564834e-03,	5.00000000e-01,	             0,	9.88153654e-08,	3.32554814e-05
           166,	9.00000000e-01,	1.22554418e-03,	5.00000000e-01,	             0,	1.04152090e-07,	3.32602009e-05
           167,	9.00000000e-01,	1.22543689e-03,	5.00000000e-01,	             0,	1.07289929e-07,	3.32461689e-05
           168,	9.00000000e-01,	1.22532381e-03,	5.00000000e-01,	             0,	1.13082005e-07,	3.33300548e-05
           169,	9.00000000e-01,	1.22520534e-03,	5.00000000e-01,	             0,	1.18468467e-07,	3.32371983e-05
           170,	9.00000000e-01,	1.22508025e-03,	5.00000000e-01,	             0,	1.25095306e-07,	3.33440366e-05
           171,	9.00000000e-01,	1.22494543e-03,	5.00000000e-01,	             0,	1.34820335e-07,	3.33267187e-05
           172,	9.00000000e-01,	1.22479923e-03,	5.00000000e-01,	             0,	1.46202023e-07,	3.34008152e-05
           173,	9.00000000e-01,	1.22464088e-03,	5.00000000e-01,	             0,	1.58347869e-07,	3.33083688e-05
           174,	9.00000000e-01,	1.22446914e-03,	5.00000000e-01,	             0,	1.71735879e-07,	3.31713997e-05
           175,	9.00000000e-01,	1.22428494e-03,	5.00000000e-01,	             0,	1.84207485e-07,	3.28199841e-05
           176,	9.00000000e-01,	1.22408991e-03,	5.00000000e-01,	             0,	1.95025570e-07,	3.25362487e-05
           177,	9.00000000e-01,	1.22388387e-03,	5.00000000e-01,	             0,	2.06035489e-07,	3.20584380e-05
           178,	9.00000000e-01,	1.22367269e-03,	5.00000000e-01,	             0,	2.11182468e-07,	3.12505905e-05
           179,	9.00000000e-01,	1.22346942e-03,	5.00000000e-01,	             0,	2.03272210e-07,	2.99702278e-05
           180,	9.00000000e-01,	1.22330302e-03,	5.00000000e-01,	             0,	1.66397290e-07,	2.74605222e-05
           181,	9.00000000e-01,	1.22323582e-03,	5.00000000e-01,	             0,	6.71983070e-08,	2.48437373e-05
           182,	9.00000000e-01,	1.22318879e-03,	5.00000000e-01,	             0,	4.70342392e-08,	2.47436382e-05
           183,	9.00000000e-01,	1.22314414e-03,	5.00000000e-01,	             0,	4.46465461e-08,	2.46368270e-05
           184,	9.00000000e-01,	1.22310413e-03,	5.00000000e-01,	             0,	4.00130252e-08,	2.44244471e-05
           185,	9.00000000e-01,	1.22306529e-03,	5.00000000e-01,	             0,	3.88421802e-08,	2.44019351e-05
           186,	9.00000000e-01,	1.22302646e-03,	5.00000000e-01,	             0,	3.88326688e-08,	2.43722785e-05
           187,	9.00000000e-01,	1.22298773e-03,	5.00000000e-01,	             0,	3.87252340e-08,	2.43885564e-05
           188,	9.00000000e-01,	1.22294897e-03,	5.00000000e-01,	             0,	3.87581332e-08,	2.43650591e-05
           189,	9.00000000e-01,	1.22291106e-03,	5.00000000e-01,	             0,	3.79127160e-08,	2.43369002e-05
           190,	9.00000000e-01,	1.22287420e-03,	5.00000000e-01,	             0,	3.68556478e-08,	2.42937438e-05
           191,	9.00000000e-01,	1.22284056e-03,	5.00000000e-01,	             0,	3.36428841e-08,	2.41471693e-05
           192,	9.00000000e-01,	1.22280875e-03,	5.00000000e-01,	             0,	3.18100982e-08,	2.41735246e-05
           193,	9.00000000e-01,	1.22277690e-03,	5.00000000e-01,	             0,	3.18525659e-08,	2.41912986e-05
           194,	9.00000000e-01,	1.22274526e-03,	5.00000000e-01,	             0,	3.16388161e-08,	2.42407142e-05
           195,	9.00000000e-01,	1.22271321e-03,	5.00000000e-01,	             0,	3.20461174e-08,	2.42559039e-05
           196,	9.00000000e-01,	1.22268095e-03,	5.00000000e-01,	             0,	3.22671754e-08,	2.42940173e-05
           197,	9.00000000e-01,	1.22264902e-03,	5.00000000e-01,	             0,	3.19255514e-08,	2.42804444e-05
           198,	9.00000000e-01,	1.22261790e-03,	5.00000000e-01,	             0,	3.11210655e-08,	2.42579913e-05
           199,	9.00000000e-01,	1.22258812e-03,	5.00000000e-01,	             0,	2.97829713e-08,	2.43421769e-05
