            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            17,	8.99999999e-01,	1.65467389e-03,	5.00000000e-01,	             0,	1.08984485e-04,	1.39381613e-03
            18,	9.00000001e-01,	1.56832519e-03,	5.00000000e-01,	             0,	8.63486959e-05,	1.14893528e-03
            19,	9.00000000e-01,	1.50075272e-03,	5.00000000e-01,	             0,	6.75724697e-05,	9.73094375e-04
            20,	9.00000000e-01,	1.44525353e-03,	5.00000000e-01,	             0,	5.54991949e-05,	8.45685599e-04
            21,	9.00000000e-01,	1.40220376e-03,	5.00000000e-01,	             0,	4.30497682e-05,	7.38799538e-04
            22,	9.00000000e-01,	1.37209700e-03,	5.00000000e-01,	             0,	3.01067663e-05,	6.33517732e-04
            23,	9.00000000e-01,	1.34955289e-03,	5.00000000e-01,	             0,	2.25441077e-05,	5.13421242e-04
            24,	9.00000000e-01,	1.33257642e-03,	5.00000000e-01,	             0,	1.69764637e-05,	4.46456896e-04
            25,	9.00000000e-01,	1.31891295e-03,	5.00000000e-01,	             0,	1.36634750e-05,	3.96653069e-04
            26,	9.00000000e-01,	1.30784131e-03,	5.00000000e-01,	             0,	1.10716431e-05,	3.51606457e-04
            27,	9.00000000e-01,	1.29832504e-03,	5.00000000e-01,	             0,	9.51626374e-06,	3.29310312e-04
            28,	9.00000001e-01,	1.28986173e-03,	5.00000000e-01,	             0,	8.46331700e-06,	3.12182217e-04
            29,	9.00000000e-01,	1.28244605e-03,	5.00000000e-01,	             0,	7.41567033e-06,	2.92838836e-04
            30,	9.00000000e-01,	1.27608460e-03,	5.00000000e-01,	             0,	6.36145839e-06,	2.77134961e-04
            31,	9.00000000e-01,	1.27079434e-03,	5.00000000e-01,	             0,	5.29025297e-06,	2.37902976e-04
            32,	9.00000000e-01,	1.26679595e-03,	5.00000000e-01,	             0,	3.99839635e-06,	2.08648188e-04
            33,	9.00000000e-01,	1.26354860e-03,	5.00000000e-01,	             0,	3.24734344e-06,	1.98218139e-04
            34,	9.00000000e-01,	1.26064610e-03,	5.00000000e-01,	             0,	2.90249993e-06,	1.92844214e-04
            35,	9.00000000e-01,	1.25805593e-03,	5.00000000e-01,	             0,	2.59017763e-06,	1.86027857e-04
            36,	9.00000000e-01,	1.25572419e-03,	5.00000000e-01,	             0,	2.33173993e-06,	1.80105952e-04
            37,	9.00000000e-01,	1.25363184e-03,	5.00000000e-01,	             0,	2.09234859e-06,	1.71532691e-04
            38,	9.00000000e-01,	1.25177481e-03,	5.00000000e-01,	             0,	1.85702362e-06,	1.65545196e-04
            39,	9.00000000e-01,	1.25004686e-03,	5.00000000e-01,	             0,	1.72795702e-06,	1.60726385e-04
            40,	9.00000000e-01,	1.24850312e-03,	5.00000000e-01,	             0,	1.54373557e-06,	1.36213047e-04
            41,	9.00000000e-01,	1.24738209e-03,	5.00000000e-01,	             0,	1.12102835e-06,	1.25489497e-04
            42,	9.00000000e-01,	1.24651530e-03,	5.00000000e-01,	             0,	8.66794953e-07,	1.12593603e-04
            43,	9.00000000e-01,	1.24579454e-03,	5.00000000e-01,	             0,	7.20758872e-07,	1.08495501e-04
            44,	9.00000000e-01,	1.24512162e-03,	5.00000000e-01,	             0,	6.72915674e-07,	1.05487334e-04
            45,	9.00000000e-01,	1.24448465e-03,	5.00000000e-01,	             0,	6.36969115e-07,	1.02595229e-04
            46,	9.00000000e-01,	1.24387024e-03,	5.00000000e-01,	             0,	6.14411804e-07,	9.98415604e-05
            47,	9.00000000e-01,	1.24327371e-03,	5.00000000e-01,	             0,	5.96536027e-07,	9.73008708e-05
            48,	9.00000000e-01,	1.24269132e-03,	5.00000000e-01,	             0,	5.82382063e-07,	9.48876017e-05
            49,	9.00000000e-01,	1.24212222e-03,	5.00000000e-01,	             0,	5.69100925e-07,	9.29506250e-05
            50,	9.00000000e-01,	1.24156476e-03,	5.00000000e-01,	             0,	5.57463566e-07,	9.11898363e-05
            51,	9.00000000e-01,	1.24101936e-03,	5.00000000e-01,	             0,	5.45398365e-07,	8.92987156e-05
            52,	9.00000000e-01,	1.24048576e-03,	5.00000000e-01,	             0,	5.33602347e-07,	8.74511555e-05
            53,	9.00000000e-01,	1.23996893e-03,	5.00000000e-01,	             0,	5.16832999e-07,	8.54832197e-05
            54,	9.00000000e-01,	1.23946874e-03,	5.00000000e-01,	             0,	5.00184453e-07,	8.35970266e-05
            55,	9.00000000e-01,	1.23899871e-03,	5.00000000e-01,	             0,	4.70036442e-07,	7.19716609e-05
            56,	9.00000000e-01,	1.23875757e-03,	5.00000000e-01,	             0,	2.41135157e-07,	6.36439956e-05
            57,	9.00000000e-01,	1.23854932e-03,	5.00000000e-01,	             0,	2.08252186e-07,	6.15807082e-05
            58,	9.00000000e-01,	1.23835566e-03,	5.00000000e-01,	             0,	1.93653216e-07,	5.97725907e-05
            59,	9.00000000e-01,	1.23817546e-03,	5.00000000e-01,	             0,	1.80204233e-07,	5.82211372e-05
            60,	9.00000000e-01,	1.23800511e-03,	5.00000000e-01,	             0,	1.70354195e-07,	5.68364998e-05
            61,	9.00000000e-01,	1.23784507e-03,	5.00000000e-01,	             0,	1.60040960e-07,	5.54795127e-05
            62,	9.00000000e-01,	1.23769302e-03,	5.00000000e-01,	             0,	1.52048079e-07,	5.42683449e-05
            63,	9.00000000e-01,	1.23754882e-03,	5.00000000e-01,	             0,	1.44194198e-07,	5.30140403e-05
            64,	9.00000000e-01,	1.23741095e-03,	5.00000000e-01,	             0,	1.37874411e-07,	5.17720000e-05
            65,	9.00000000e-01,	1.23727930e-03,	5.00000000e-01,	             0,	1.31651700e-07,	5.06273855e-05
            66,	9.00000000e-01,	1.23715359e-03,	5.00000000e-01,	             0,	1.25706349e-07,	4.93960806e-05
            67,	9.00000000e-01,	1.23703443e-03,	5.00000000e-01,	             0,	1.19158829e-07,	4.82167637e-05
            68,	9.00000000e-01,	1.23692166e-03,	5.00000000e-01,	             0,	1.12776410e-07,	4.71417963e-05
            69,	9.00000000e-01,	1.23681440e-03,	5.00000000e-01,	             0,	1.07255436e-07,	4.62029518e-05
            70,	9.00000000e-01,	1.23671215e-03,	5.00000000e-01,	             0,	1.02248024e-07,	4.52502242e-05
            71,	9.00000000e-01,	1.23661502e-03,	5.00000000e-01,	             0,	9.71295654e-08,	4.43886409e-05
            72,	9.00000000e-01,	1.23652362e-03,	5.00000000e-01,	             0,	9.14020435e-08,	4.35331615e-05
            73,	9.00000000e-01,	1.23643663e-03,	5.00000000e-01,	             0,	8.69857356e-08,	4.28379952e-05
            74,	9.00000000e-01,	1.23635365e-03,	5.00000000e-01,	             0,	8.29881649e-08,	4.21742328e-05
            75,	9.00000000e-01,	1.23627385e-03,	5.00000000e-01,	             0,	7.97971410e-08,	4.15306735e-05
            76,	9.00000000e-01,	1.23619682e-03,	5.00000000e-01,	             0,	7.70330006e-08,	4.10022010e-05
            77,	9.00000000e-01,	1.23612257e-03,	5.00000000e-01,	             0,	7.42471988e-08,	4.03796453e-05
            78,	9.00000000e-01,	1.23605190e-03,	5.00000000e-01,	             0,	7.06681834e-08,	3.98081800e-05
            79,	9.00000000e-01,	1.23598414e-03,	5.00000000e-01,	             0,	6.77591786e-08,	3.91599377e-05
            80,	9.00000000e-01,	1.23591883e-03,	5.00000000e-01,	             0,	6.53092011e-08,	3.86530345e-05
            81,	9.00000000e-01,	1.23585523e-03,	5.00000000e-01,	             0,	6.36005893e-08,	3.80753340e-05
            82,	9.00000000e-01,	1.23579355e-03,	5.00000000e-01,	             0,	6.16841321e-08,	3.75699164e-05
            83,	9.00000000e-01,	1.23573322e-03,	5.00000000e-01,	             0,	6.03308570e-08,	3.71116848e-05
            84,	9.00000000e-01,	1.23567399e-03,	5.00000000e-01,	             0,	5.92282359e-08,	3.66405766e-05
            85,	9.00000000e-01,	1.23561591e-03,	5.00000000e-01,	             0,	5.80786898e-08,	3.61488331e-05
            86,	9.00000000e-01,	1.23555852e-03,	5.00000000e-01,	             0,	5.73889244e-08,	3.57647547e-05
            87,	9.00000000e-01,	1.23550115e-03,	5.00000000e-01,	             0,	5.73722280e-08,	3.54374621e-05
            88,	9.00000000e-01,	1.23544405e-03,	5.00000000e-01,	             0,	5.70983071e-08,	3.49921569e-05
            89,	9.00000000e-01,	1.23538732e-03,	5.00000000e-01,	             0,	5.67356287e-08,	3.46235096e-05
            90,	9.00000000e-01,	1.23533080e-03,	5.00000000e-01,	             0,	5.65117991e-08,	3.42303029e-05
            91,	9.00000000e-01,	1.23527472e-03,	5.00000000e-01,	             0,	5.60791504e-08,	3.38737641e-05
            92,	9.00000000e-01,	1.23521879e-03,	5.00000000e-01,	             0,	5.59346476e-08,	3.35558437e-05
            93,	9.00000000e-01,	1.23516341e-03,	5.00000000e-01,	             0,	5.53757590e-08,	3.32670329e-05
            94,	9.00000000e-01,	1.23510945e-03,	5.00000000e-01,	             0,	5.39668465e-08,	3.29634171e-05
            95,	9.00000000e-01,	1.23505617e-03,	5.00000000e-01,	             0,	5.32736557e-08,	3.26763481e-05
            96,	9.00000000e-01,	1.23500351e-03,	5.00000000e-01,	             0,	5.26591677e-08,	3.23683943e-05
            97,	9.00000000e-01,	1.23495265e-03,	5.00000000e-01,	             0,	5.08657555e-08,	3.21084198e-05
            98,	9.00000000e-01,	1.23490234e-03,	5.00000000e-01,	             0,	5.03051421e-08,	3.19414320e-05
            99,	9.00000000e-01,	1.23485286e-03,	5.00000000e-01,	             0,	4.94804754e-08,	3.16821921e-05
           100,	9.00000000e-01,	1.23480494e-03,	5.00000000e-01,	             0,	4.79272118e-08,	3.14718391e-05
           101,	9.00000000e-01,	1.23475834e-03,	5.00000000e-01,	             0,	4.65927469e-08,	3.12206886e-05
           102,	9.00000000e-01,	1.23471336e-03,	5.00000000e-01,	             0,	4.49842587e-08,	3.09734495e-05
           103,	9.00000000e-01,	1.23467094e-03,	5.00000000e-01,	             0,	4.24222869e-08,	3.07045221e-05
           104,	9.00000000e-01,	1.23463096e-03,	5.00000000e-01,	             0,	3.99797157e-08,	3.03838670e-05
           105,	9.00000000e-01,	1.23459251e-03,	5.00000000e-01,	             0,	3.84492817e-08,	3.01847792e-05
           106,	9.00000000e-01,	1.23455447e-03,	5.00000000e-01,	             0,	3.80370188e-08,	2.99993125e-05
           107,	9.00000000e-01,	1.23451670e-03,	5.00000000e-01,	             0,	3.77689104e-08,	2.98141534e-05
           108,	9.00000000e-01,	1.23447938e-03,	5.00000000e-01,	             0,	3.73164455e-08,	2.95994682e-05
           109,	9.00000000e-01,	1.23444242e-03,	5.00000000e-01,	             0,	3.69615745e-08,	2.93942266e-05
           110,	9.00000000e-01,	1.23440555e-03,	5.00000000e-01,	             0,	3.68743231e-08,	2.92262995e-05
           111,	9.00000000e-01,	1.23436874e-03,	5.00000000e-01,	             0,	3.68083819e-08,	2.90610577e-05
           112,	9.00000000e-01,	1.23433222e-03,	5.00000000e-01,	             0,	3.65227984e-08,	2.88454690e-05
           113,	9.00000000e-01,	1.23429606e-03,	5.00000000e-01,	             0,	3.61624955e-08,	2.86579521e-05
           114,	9.00000000e-01,	1.23426009e-03,	5.00000000e-01,	             0,	3.59651994e-08,	2.84638102e-05
           115,	9.00000000e-01,	1.23422425e-03,	5.00000000e-01,	             0,	3.58359170e-08,	2.82856253e-05
           116,	9.00000000e-01,	1.23418840e-03,	5.00000000e-01,	             0,	3.58550471e-08,	2.81380696e-05
           117,	9.00000000e-01,	1.23415294e-03,	5.00000000e-01,	             0,	3.54606492e-08,	2.79705545e-05
           118,	9.00000000e-01,	1.23411782e-03,	5.00000000e-01,	             0,	3.51195164e-08,	2.78236704e-05
           119,	9.00000000e-01,	1.23408305e-03,	5.00000000e-01,	             0,	3.47679094e-08,	2.76394714e-05
           120,	9.00000000e-01,	1.23404904e-03,	5.00000000e-01,	             0,	3.40091688e-08,	2.75391829e-05
           121,	9.00000000e-01,	1.23401512e-03,	5.00000000e-01,	             0,	3.39175665e-08,	2.73981296e-05
           122,	9.00000000e-01,	1.23398151e-03,	5.00000000e-01,	             0,	3.36098228e-08,	2.72678384e-05
           123,	9.00000000e-01,	1.23394797e-03,	5.00000000e-01,	             0,	3.35427920e-08,	2.71328894e-05
           124,	9.00000000e-01,	1.23391503e-03,	5.00000000e-01,	             0,	3.29463287e-08,	2.69594096e-05
           125,	9.00000000e-01,	1.23388262e-03,	5.00000000e-01,	             0,	3.24061566e-08,	2.68473669e-05
           126,	9.00000000e-01,	1.23385042e-03,	5.00000000e-01,	             0,	3.21957000e-08,	2.67329692e-05
           127,	9.00000000e-01,	1.23381895e-03,	5.00000000e-01,	             0,	3.14783075e-08,	2.66091364e-05
           128,	9.00000000e-01,	1.23378767e-03,	5.00000000e-01,	             0,	3.12733908e-08,	2.65156381e-05
           129,	9.00000000e-01,	1.23375642e-03,	5.00000000e-01,	             0,	3.12561812e-08,	2.64092003e-05
           130,	9.00000000e-01,	1.23372506e-03,	5.00000000e-01,	             0,	3.13591722e-08,	2.63081033e-05
           131,	9.00000000e-01,	1.23369384e-03,	5.00000000e-01,	             0,	3.12188265e-08,	2.61815259e-05
           132,	9.00000000e-01,	1.23366273e-03,	5.00000000e-01,	             0,	3.11078932e-08,	2.60628626e-05
           133,	9.00000000e-01,	1.23363142e-03,	5.00000000e-01,	             0,	3.13088084e-08,	2.59609354e-05
           134,	9.00000000e-01,	1.23359995e-03,	5.00000000e-01,	             0,	3.14707982e-08,	2.58711806e-05
           135,	9.00000000e-01,	1.23356836e-03,	5.00000000e-01,	             0,	3.15914272e-08,	2.57980352e-05
           136,	9.00000000e-01,	1.23353678e-03,	5.00000000e-01,	             0,	3.15830452e-08,	2.57120228e-05
           137,	9.00000000e-01,	1.23350518e-03,	5.00000000e-01,	             0,	3.15980651e-08,	2.56340812e-05
           138,	9.00000000e-01,	1.23347331e-03,	5.00000000e-01,	             0,	3.18700186e-08,	2.55872102e-05
           139,	9.00000000e-01,	1.23344109e-03,	5.00000000e-01,	             0,	3.22143073e-08,	2.55328231e-05
           140,	9.00000000e-01,	1.23340857e-03,	5.00000000e-01,	             0,	3.25215769e-08,	2.54981294e-05
           141,	9.00000000e-01,	1.23337580e-03,	5.00000000e-01,	             0,	3.27760743e-08,	2.54723375e-05
           142,	9.00000000e-01,	1.23334289e-03,	5.00000000e-01,	             0,	3.29062765e-08,	2.54402274e-05
           143,	9.00000000e-01,	1.23330951e-03,	5.00000000e-01,	             0,	3.33748603e-08,	2.54088923e-05
           144,	9.00000000e-01,	1.23327581e-03,	5.00000000e-01,	             0,	3.37084565e-08,	2.53673716e-05
           145,	9.00000000e-01,	1.23324168e-03,	5.00000000e-01,	             0,	3.41214567e-08,	2.53350916e-05
           146,	9.00000000e-01,	1.23320727e-03,	5.00000000e-01,	             0,	3.44153159e-08,	2.53042241e-05
           147,	9.00000000e-01,	1.23317263e-03,	5.00000000e-01,	             0,	3.46348187e-08,	2.52639071e-05
           148,	9.00000000e-01,	1.23313732e-03,	5.00000000e-01,	             0,	3.53170853e-08,	2.52578571e-05
           149,	9.00000000e-01,	1.23310118e-03,	5.00000000e-01,	             0,	3.61365509e-08,	2.52467676e-05
           150,	9.00000000e-01,	1.23306427e-03,	5.00000000e-01,	             0,	3.69106404e-08,	2.52147352e-05
           151,	9.00000000e-01,	1.23302638e-03,	5.00000000e-01,	             0,	3.78902139e-08,	2.52213182e-05
           152,	9.00000000e-01,	1.23298753e-03,	5.00000000e-01,	             0,	3.88518187e-08,	2.51887817e-05
           153,	9.00000000e-01,	1.23294771e-03,	5.00000000e-01,	             0,	3.98204785e-08,	2.51766701e-05
           154,	9.00000000e-01,	1.23290655e-03,	5.00000000e-01,	             0,	4.11554446e-08,	2.51735848e-05
           155,	9.00000000e-01,	1.23286409e-03,	5.00000000e-01,	             0,	4.24667126e-08,	2.51940407e-05
           156,	9.00000000e-01,	1.23281990e-03,	5.00000000e-01,	             0,	4.41904038e-08,	2.52326196e-05
           157,	9.00000000e-01,	1.23277382e-03,	5.00000000e-01,	             0,	4.60708932e-08,	2.52466641e-05
           158,	9.00000000e-01,	1.23272583e-03,	5.00000000e-01,	             0,	4.79911349e-08,	2.52839478e-05
           159,	9.00000000e-01,	1.23267570e-03,	5.00000000e-01,	             0,	5.01345311e-08,	2.53403152e-05
           160,	9.00000000e-01,	1.23262299e-03,	5.00000000e-01,	             0,	5.27048087e-08,	2.53998576e-05
           161,	9.00000000e-01,	1.23256737e-03,	5.00000000e-01,	             0,	5.56238186e-08,	2.54820280e-05
           162,	9.00000000e-01,	1.23250842e-03,	5.00000000e-01,	             0,	5.89482338e-08,	2.55660302e-05
           163,	9.00000000e-01,	1.23244589e-03,	5.00000000e-01,	             0,	6.25324417e-08,	2.56545317e-05
           164,	9.00000000e-01,	1.23237919e-03,	5.00000000e-01,	             0,	6.67011070e-08,	2.57662340e-05
           165,	9.00000000e-01,	1.23230817e-03,	5.00000000e-01,	             0,	7.10165602e-08,	2.59114236e-05
           166,	9.00000000e-01,	1.23223187e-03,	5.00000000e-01,	             0,	7.63007427e-08,	2.60825110e-05
           167,	9.00000000e-01,	1.23214969e-03,	5.00000000e-01,	             0,	8.21764584e-08,	2.62887113e-05
           168,	9.00000000e-01,	1.23206082e-03,	5.00000000e-01,	             0,	8.88775728e-08,	2.65058682e-05
           169,	9.00000000e-01,	1.23196430e-03,	5.00000000e-01,	             0,	9.65172128e-08,	2.67361186e-05
           170,	9.00000000e-01,	1.23185953e-03,	5.00000000e-01,	             0,	1.04769758e-07,	2.70159894e-05
           171,	9.00000000e-01,	1.23174568e-03,	5.00000000e-01,	             0,	1.13846733e-07,	2.72604274e-05
           172,	9.00000000e-01,	1.23162667e-03,	5.00000000e-01,	             0,	1.19010909e-07,	2.75153189e-05
           173,	9.00000000e-01,	1.23150517e-03,	5.00000000e-01,	             0,	1.21501405e-07,	2.77587429e-05
           174,	9.00000000e-01,	1.23138170e-03,	5.00000000e-01,	             0,	1.23467179e-07,	2.79873661e-05
           175,	9.00000000e-01,	1.23125687e-03,	5.00000000e-01,	             0,	1.24828838e-07,	2.82095498e-05
           176,	9.00000000e-01,	1.23113084e-03,	5.00000000e-01,	             0,	1.26036156e-07,	2.83952673e-05
           177,	9.00000000e-01,	1.23100421e-03,	5.00000000e-01,	             0,	1.26633427e-07,	2.85510474e-05
           178,	9.00000000e-01,	1.23087868e-03,	5.00000000e-01,	             0,	1.25523570e-07,	2.85600846e-05
           179,	9.00000000e-01,	1.23076589e-03,	5.00000000e-01,	             0,	1.12792168e-07,	2.46015512e-05
           180,	9.00000000e-01,	1.23071194e-03,	5.00000000e-01,	             0,	5.39505873e-08,	2.22635002e-05
           181,	9.00000000e-01,	1.23067784e-03,	5.00000000e-01,	             0,	3.41005163e-08,	2.21345995e-05
           182,	9.00000000e-01,	1.23064615e-03,	5.00000000e-01,	             0,	3.16850121e-08,	2.20094162e-05
           183,	9.00000000e-01,	1.23061616e-03,	5.00000000e-01,	             0,	2.99950032e-08,	2.19139034e-05
           184,	9.00000000e-01,	1.23058734e-03,	5.00000000e-01,	             0,	2.88158135e-08,	2.18626884e-05
           185,	9.00000000e-01,	1.23055986e-03,	5.00000000e-01,	             0,	2.74801919e-08,	2.17797888e-05
           186,	9.00000000e-01,	1.23053315e-03,	5.00000000e-01,	             0,	2.67072868e-08,	2.17529091e-05
           187,	9.00000000e-01,	1.23050689e-03,	5.00000000e-01,	             0,	2.62642666e-08,	2.17580783e-05
           188,	9.00000000e-01,	1.23048093e-03,	5.00000000e-01,	             0,	2.59585008e-08,	2.17695085e-05
           189,	9.00000000e-01,	1.23045527e-03,	5.00000000e-01,	             0,	2.56615518e-08,	2.17567482e-05
           190,	9.00000000e-01,	1.23043004e-03,	5.00000000e-01,	             0,	2.52292428e-08,	2.17188085e-05
           191,	9.00000000e-01,	1.23040526e-03,	5.00000000e-01,	             0,	2.47862200e-08,	2.17142414e-05
           192,	9.00000000e-01,	1.23038056e-03,	5.00000000e-01,	             0,	2.46952269e-08,	2.17267680e-05
           193,	9.00000000e-01,	1.23035649e-03,	5.00000000e-01,	             0,	2.40700096e-08,	2.16721578e-05
           194,	9.00000000e-01,	1.23033288e-03,	5.00000000e-01,	             0,	2.36064101e-08,	2.16525773e-05
           195,	9.00000000e-01,	1.23030924e-03,	5.00000000e-01,	             0,	2.36471413e-08,	2.16187336e-05
           196,	9.00000000e-01,	1.23028603e-03,	5.00000000e-01,	             0,	2.32044658e-08,	2.15580981e-05
           197,	9.00000000e-01,	1.23026298e-03,	5.00000000e-01,	             0,	2.30510893e-08,	2.15052220e-05
           198,	9.00000000e-01,	1.23024062e-03,	5.00000000e-01,	             0,	2.23559165e-08,	2.15021987e-05
           199,	9.00000000e-01,	1.23021838e-03,	5.00000000e-01,	             0,	2.22404032e-08,	2.14924837e-05
