            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            86,	9.00000000e-01,	1.23346513e-03,	5.00000000e-01,	             0,	1.02929058e-07,	4.39395555e-05
            87,	9.00000000e-01,	1.23336017e-03,	5.00000000e-01,	             0,	1.04962369e-07,	4.36923524e-05
            88,	9.00000000e-01,	1.23325331e-03,	5.00000000e-01,	             0,	1.06860080e-07,	4.34638679e-05
            89,	9.00000000e-01,	1.23314520e-03,	5.00000000e-01,	             0,	1.08103709e-07,	4.32705344e-05
            90,	9.00000000e-01,	1.23303480e-03,	5.00000000e-01,	             0,	1.10405971e-07,	4.30660738e-05
            91,	9.00000000e-01,	1.23292203e-03,	5.00000000e-01,	             0,	1.12770273e-07,	4.28678162e-05
            92,	9.00000000e-01,	1.23280605e-03,	5.00000000e-01,	             0,	1.15977065e-07,	4.27178485e-05
            93,	9.00000000e-01,	1.23268865e-03,	5.00000000e-01,	             0,	1.17400753e-07,	4.24817492e-05
            94,	9.00000000e-01,	1.23256804e-03,	5.00000000e-01,	             0,	1.20613101e-07,	4.23381796e-05
            95,	9.00000000e-01,	1.23244392e-03,	5.00000000e-01,	             0,	1.24113052e-07,	4.22473114e-05
            96,	9.00000000e-01,	1.23231569e-03,	5.00000000e-01,	             0,	1.28228407e-07,	4.21276938e-05
            97,	9.00000000e-01,	1.23218288e-03,	5.00000000e-01,	             0,	1.32814055e-07,	4.20546677e-05
            98,	9.00000000e-01,	1.23204449e-03,	5.00000000e-01,	             0,	1.38393757e-07,	4.18767246e-05
            99,	9.00000000e-01,	1.23189919e-03,	5.00000000e-01,	             0,	1.45299006e-07,	4.18336822e-05
           100,	9.00000000e-01,	1.23174641e-03,	5.00000000e-01,	             0,	1.52773375e-07,	4.17713398e-05
           101,	9.00000000e-01,	1.23158388e-03,	5.00000000e-01,	             0,	1.62533621e-07,	4.17320230e-05
           102,	9.00000000e-01,	1.23141002e-03,	5.00000000e-01,	             0,	1.73857555e-07,	4.16948747e-05
           103,	9.00000000e-01,	1.23122379e-03,	5.00000000e-01,	             0,	1.86234915e-07,	4.16634724e-05
           104,	9.00000000e-01,	1.23102088e-03,	5.00000000e-01,	             0,	2.02908342e-07,	4.17052422e-05
           105,	9.00000000e-01,	1.23079872e-03,	5.00000000e-01,	             0,	2.22161068e-07,	4.16400394e-05
           106,	9.00000000e-01,	1.23055298e-03,	5.00000000e-01,	             0,	2.45734727e-07,	4.15661114e-05
           107,	9.00000000e-01,	1.23027885e-03,	5.00000000e-01,	             0,	2.74133363e-07,	4.16839976e-05
           108,	9.00000000e-01,	1.22997081e-03,	5.00000000e-01,	             0,	3.08045586e-07,	4.15701580e-05
           109,	9.00000000e-01,	1.22962333e-03,	5.00000000e-01,	             0,	3.47473255e-07,	4.14033943e-05
           110,	9.00000000e-01,	1.22923037e-03,	5.00000000e-01,	             0,	3.92962968e-07,	4.11975562e-05
           111,	9.00000000e-01,	1.22881351e-03,	5.00000000e-01,	             0,	4.16855962e-07,	4.02650933e-05
           112,	9.00000000e-01,	1.22844552e-03,	5.00000000e-01,	             0,	3.67993780e-07,	3.73859362e-05
           113,	9.00000000e-01,	1.22835289e-03,	5.00000000e-01,	             0,	9.26304637e-08,	2.87447454e-05
           114,	9.00000000e-01,	1.22828923e-03,	5.00000000e-01,	             0,	6.36541821e-08,	2.83944596e-05
           115,	9.00000000e-01,	1.22823075e-03,	5.00000000e-01,	             0,	5.84883268e-08,	2.81131955e-05
           116,	9.00000000e-01,	1.22817694e-03,	5.00000000e-01,	             0,	5.38062848e-08,	2.77338757e-05
           117,	9.00000000e-01,	1.22812787e-03,	5.00000000e-01,	             0,	4.90745868e-08,	2.73986839e-05
           118,	9.00000000e-01,	1.22808099e-03,	5.00000000e-01,	             0,	4.68783397e-08,	2.71251591e-05
           119,	9.00000000e-01,	1.22803586e-03,	5.00000000e-01,	             0,	4.51315571e-08,	2.68596079e-05
           120,	9.00000000e-01,	1.22799219e-03,	5.00000000e-01,	             0,	4.36694036e-08,	2.66459430e-05
           121,	9.00000000e-01,	1.22794969e-03,	5.00000000e-01,	             0,	4.25007956e-08,	2.63959763e-05
           122,	9.00000000e-01,	1.22790817e-03,	5.00000000e-01,	             0,	4.15162032e-08,	2.61901016e-05
           123,	9.00000000e-01,	1.22786777e-03,	5.00000000e-01,	             0,	4.03945567e-08,	2.60030462e-05
           124,	9.00000000e-01,	1.22782794e-03,	5.00000000e-01,	             0,	3.98359126e-08,	2.58232358e-05
           125,	9.00000000e-01,	1.22778877e-03,	5.00000000e-01,	             0,	3.91648220e-08,	2.56302954e-05
           126,	9.00000000e-01,	1.22775049e-03,	5.00000000e-01,	             0,	3.82820187e-08,	2.54608756e-05
           127,	9.00000000e-01,	1.22771358e-03,	5.00000000e-01,	             0,	3.69071906e-08,	2.53081283e-05
           128,	9.00000000e-01,	1.22767704e-03,	5.00000000e-01,	             0,	3.65484852e-08,	2.51699663e-05
           129,	9.00000000e-01,	1.22764096e-03,	5.00000000e-01,	             0,	3.60804599e-08,	2.50330595e-05
           130,	9.00000000e-01,	1.22760554e-03,	5.00000000e-01,	             0,	3.54195548e-08,	2.48959490e-05
           131,	9.00000000e-01,	1.22757129e-03,	5.00000000e-01,	             0,	3.42414175e-08,	2.47503187e-05
           132,	9.00000000e-01,	1.22753811e-03,	5.00000000e-01,	             0,	3.31806797e-08,	2.46483691e-05
           133,	9.00000000e-01,	1.22750534e-03,	5.00000000e-01,	             0,	3.27726446e-08,	2.45400821e-05
           134,	9.00000000e-01,	1.22747311e-03,	5.00000000e-01,	             0,	3.22302145e-08,	2.44079555e-05
           135,	9.00000000e-01,	1.22744222e-03,	5.00000000e-01,	             0,	3.08962227e-08,	2.43353304e-05
           136,	9.00000000e-01,	1.22741175e-03,	5.00000000e-01,	             0,	3.04610848e-08,	2.42959013e-05
           137,	9.00000000e-01,	1.22738149e-03,	5.00000000e-01,	             0,	3.02606986e-08,	2.42160871e-05
           138,	9.00000000e-01,	1.22735156e-03,	5.00000000e-01,	             0,	2.99359710e-08,	2.41642892e-05
           139,	9.00000000e-01,	1.22732180e-03,	5.00000000e-01,	             0,	2.97574583e-08,	2.41067107e-05
           140,	9.00000000e-01,	1.22729226e-03,	5.00000000e-01,	             0,	2.95377274e-08,	2.39948863e-05
           141,	9.00000000e-01,	1.22726285e-03,	5.00000000e-01,	             0,	2.94166941e-08,	2.39122608e-05
           142,	9.00000000e-01,	1.22723352e-03,	5.00000000e-01,	             0,	2.93217621e-08,	2.37994447e-05
           143,	9.00000000e-01,	1.22720439e-03,	5.00000000e-01,	             0,	2.91378207e-08,	2.36930088e-05
           144,	9.00000000e-01,	1.22717530e-03,	5.00000000e-01,	             0,	2.90813819e-08,	2.36260737e-05
           145,	9.00000000e-01,	1.22714763e-03,	5.00000000e-01,	             0,	2.76742610e-08,	2.35052206e-05
           146,	9.00000000e-01,	1.22712033e-03,	5.00000000e-01,	             0,	2.73006204e-08,	2.34484187e-05
           147,	9.00000000e-01,	1.22709319e-03,	5.00000000e-01,	             0,	2.71432936e-08,	2.33958203e-05
           148,	9.00000000e-01,	1.22706668e-03,	5.00000000e-01,	             0,	2.65084981e-08,	2.33291179e-05
           149,	9.00000000e-01,	1.22704116e-03,	5.00000000e-01,	             0,	2.55145367e-08,	2.32677025e-05
           150,	9.00000000e-01,	1.22701633e-03,	5.00000000e-01,	             0,	2.48300178e-08,	2.31796735e-05
           151,	9.00000000e-01,	1.22699243e-03,	5.00000000e-01,	             0,	2.39022095e-08,	2.31475013e-05
           152,	9.00000000e-01,	1.22696881e-03,	5.00000000e-01,	             0,	2.36252731e-08,	2.31097066e-05
           153,	9.00000000e-01,	1.22694556e-03,	5.00000000e-01,	             0,	2.32491666e-08,	2.30469694e-05
           154,	9.00000000e-01,	1.22692282e-03,	5.00000000e-01,	             0,	2.27392559e-08,	2.29830268e-05
           155,	9.00000000e-01,	1.22690047e-03,	5.00000000e-01,	             0,	2.23460980e-08,	2.28998376e-05
           156,	9.00000000e-01,	1.22687888e-03,	5.00000000e-01,	             0,	2.15951388e-08,	2.28218428e-05
           157,	9.00000000e-01,	1.22685748e-03,	5.00000000e-01,	             0,	2.13951709e-08,	2.27553656e-05
           158,	9.00000000e-01,	1.22683624e-03,	5.00000000e-01,	             0,	2.12430696e-08,	2.26874465e-05
           159,	9.00000000e-01,	1.22681525e-03,	5.00000000e-01,	             0,	2.09899138e-08,	2.26392503e-05
           160,	9.00000000e-01,	1.22679443e-03,	5.00000000e-01,	             0,	2.08144663e-08,	2.25898218e-05
           161,	9.00000000e-01,	1.22677381e-03,	5.00000000e-01,	             0,	2.06268679e-08,	2.24997084e-05
           162,	9.00000000e-01,	1.22675383e-03,	5.00000000e-01,	             0,	1.99746523e-08,	2.23994677e-05
           163,	9.00000000e-01,	1.22673456e-03,	5.00000000e-01,	             0,	1.92700832e-08,	2.22909006e-05
           164,	9.00000000e-01,	1.22671561e-03,	5.00000000e-01,	             0,	1.89536337e-08,	2.21783910e-05
           165,	9.00000000e-01,	1.22669697e-03,	5.00000000e-01,	             0,	1.86399139e-08,	2.20739445e-05
           166,	9.00000000e-01,	1.22667844e-03,	5.00000000e-01,	             0,	1.85331399e-08,	2.19821730e-05
           167,	9.00000000e-01,	1.22665999e-03,	5.00000000e-01,	             0,	1.84476257e-08,	2.18947727e-05
           168,	9.00000000e-01,	1.22664174e-03,	5.00000000e-01,	             0,	1.82489614e-08,	2.17850394e-05
           169,	9.00000000e-01,	1.22662368e-03,	5.00000000e-01,	             0,	1.80545492e-08,	2.16818650e-05
           170,	9.00000000e-01,	1.22660603e-03,	5.00000000e-01,	             0,	1.76575601e-08,	2.15759032e-05
           171,	9.00000000e-01,	1.22658879e-03,	5.00000000e-01,	             0,	1.72398879e-08,	2.14865267e-05
           172,	9.00000000e-01,	1.22657160e-03,	5.00000000e-01,	             0,	1.71868795e-08,	2.14119514e-05
           173,	9.00000000e-01,	1.22655447e-03,	5.00000000e-01,	             0,	1.71317941e-08,	2.13256075e-05
           174,	9.00000000e-01,	1.22653751e-03,	5.00000000e-01,	             0,	1.69552550e-08,	2.12337581e-05
           175,	9.00000000e-01,	1.22652069e-03,	5.00000000e-01,	             0,	1.68223947e-08,	2.11656751e-05
           176,	9.00000000e-01,	1.22650388e-03,	5.00000000e-01,	             0,	1.68148447e-08,	2.11147208e-05
           177,	9.00000000e-01,	1.22648708e-03,	5.00000000e-01,	             0,	1.67959193e-08,	2.10693406e-05
           178,	9.00000000e-01,	1.22647039e-03,	5.00000000e-01,	             0,	1.66925717e-08,	2.10292396e-05
           179,	9.00000000e-01,	1.22645371e-03,	5.00000000e-01,	             0,	1.66801974e-08,	2.10090751e-05
           180,	9.00000000e-01,	1.22643703e-03,	5.00000000e-01,	             0,	1.66735250e-08,	2.09839148e-05
           181,	9.00000000e-01,	1.22642074e-03,	5.00000000e-01,	             0,	1.62937492e-08,	2.08869493e-05
           182,	9.00000000e-01,	1.22640457e-03,	5.00000000e-01,	             0,	1.61689771e-08,	2.08061218e-05
           183,	9.00000000e-01,	1.22638839e-03,	5.00000000e-01,	             0,	1.61790339e-08,	2.07310317e-05
           184,	9.00000000e-01,	1.22637220e-03,	5.00000000e-01,	             0,	1.61959488e-08,	2.06491205e-05
           185,	9.00000000e-01,	1.22635606e-03,	5.00000000e-01,	             0,	1.61384904e-08,	2.05551642e-05
           186,	9.00000000e-01,	1.22633997e-03,	5.00000000e-01,	             0,	1.60884957e-08,	2.04570544e-05
           187,	9.00000000e-01,	1.22632384e-03,	5.00000000e-01,	             0,	1.61328349e-08,	2.03241657e-05
           188,	9.00000000e-01,	1.22630767e-03,	5.00000000e-01,	             0,	1.61699061e-08,	2.02050970e-05
           189,	9.00000000e-01,	1.22629185e-03,	5.00000000e-01,	             0,	1.58132012e-08,	2.00572465e-05
           190,	9.00000000e-01,	1.22627614e-03,	5.00000000e-01,	             0,	1.57153930e-08,	1.99479773e-05
           191,	9.00000000e-01,	1.22626045e-03,	5.00000000e-01,	             0,	1.56876196e-08,	1.98465088e-05
           192,	9.00000000e-01,	1.22624472e-03,	5.00000000e-01,	             0,	1.57261122e-08,	1.97504669e-05
           193,	9.00000000e-01,	1.22622899e-03,	5.00000000e-01,	             0,	1.57346105e-08,	1.96526322e-05
           194,	9.00000000e-01,	1.22621319e-03,	5.00000000e-01,	             0,	1.57959619e-08,	1.95567540e-05
           195,	9.00000000e-01,	1.22619745e-03,	5.00000000e-01,	             0,	1.57464962e-08,	1.94451682e-05
           196,	9.00000000e-01,	1.22618203e-03,	5.00000000e-01,	             0,	1.54144716e-08,	1.93360975e-05
           197,	9.00000000e-01,	1.22616701e-03,	5.00000000e-01,	             0,	1.50196108e-08,	1.92288218e-05
           198,	9.00000000e-01,	1.22615211e-03,	5.00000000e-01,	             0,	1.49033396e-08,	1.91489679e-05
           199,	9.00000000e-01,	1.22613721e-03,	5.00000000e-01,	             0,	1.49010034e-08,	1.90828036e-05
