            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            23,	9.00000000e-01,	1.28699192e-03,	5.00000000e-01,	             0,	5.93732765e-06,	2.41534233e-04
            24,	9.00000000e-01,	1.28131953e-03,	5.00000000e-01,	             0,	5.67239357e-06,	2.30272216e-04
            25,	9.00000001e-01,	1.27559093e-03,	5.00000000e-01,	             0,	5.72859795e-06,	2.18389837e-04
            26,	9.00000000e-01,	1.27041968e-03,	5.00000000e-01,	             0,	5.17124709e-06,	1.98782759e-04
            27,	9.00000000e-01,	1.26768688e-03,	5.00000000e-01,	             0,	2.73280291e-06,	1.77651532e-04
            28,	9.00000000e-01,	1.26538234e-03,	5.00000000e-01,	             0,	2.30454065e-06,	1.70332796e-04
            29,	9.00000000e-01,	1.26327005e-03,	5.00000000e-01,	             0,	2.11228473e-06,	1.63539068e-04
            30,	9.00000000e-01,	1.26130930e-03,	5.00000000e-01,	             0,	1.96075673e-06,	1.57618066e-04
            31,	9.00000000e-01,	1.25947817e-03,	5.00000000e-01,	             0,	1.83112386e-06,	1.52119890e-04
            32,	9.00000000e-01,	1.25776048e-03,	5.00000000e-01,	             0,	1.71769309e-06,	1.47512279e-04
            33,	9.00000000e-01,	1.25615890e-03,	5.00000000e-01,	             0,	1.60157778e-06,	1.42950727e-04
            34,	9.00000000e-01,	1.25468327e-03,	5.00000000e-01,	             0,	1.47563660e-06,	1.39758524e-04
            35,	9.00000000e-01,	1.25313647e-03,	5.00000000e-01,	             0,	1.54679268e-06,	1.37873320e-04
            36,	9.00000000e-01,	1.25146559e-03,	5.00000000e-01,	             0,	1.67087837e-06,	1.35843561e-04
            37,	9.00000000e-01,	1.24965644e-03,	5.00000000e-01,	             0,	1.80915123e-06,	1.33052883e-04
            38,	9.00000000e-01,	1.24780830e-03,	5.00000000e-01,	             0,	1.84814515e-06,	1.26731294e-04
            39,	9.00000000e-01,	1.24652138e-03,	5.00000000e-01,	             0,	1.28691833e-06,	1.10822880e-04
            40,	9.00000000e-01,	1.24597149e-03,	5.00000000e-01,	             0,	5.49884991e-07,	1.06268508e-04
            41,	9.00000000e-01,	1.24547198e-03,	5.00000000e-01,	             0,	4.99518799e-07,	1.00884912e-04
            42,	9.00000000e-01,	1.24500452e-03,	5.00000000e-01,	             0,	4.67454351e-07,	9.49732731e-05
            43,	9.00000000e-01,	1.24456027e-03,	5.00000000e-01,	             0,	4.44251973e-07,	9.23734636e-05
            44,	9.00000000e-01,	1.24413226e-03,	5.00000000e-01,	             0,	4.28010052e-07,	9.02473605e-05
            45,	9.00000000e-01,	1.24371711e-03,	5.00000000e-01,	             0,	4.15153039e-07,	8.86159894e-05
            46,	9.00000000e-01,	1.24331300e-03,	5.00000000e-01,	             0,	4.04102213e-07,	8.72215300e-05
            47,	9.00000000e-01,	1.24291479e-03,	5.00000000e-01,	             0,	3.98211090e-07,	8.57331364e-05
            48,	9.00000000e-01,	1.24252005e-03,	5.00000000e-01,	             0,	3.94747544e-07,	8.42647991e-05
            49,	9.00000000e-01,	1.24212846e-03,	5.00000000e-01,	             0,	3.91582356e-07,	8.29242472e-05
            50,	9.00000000e-01,	1.24173787e-03,	5.00000000e-01,	             0,	3.90596797e-07,	8.18153238e-05
            51,	9.00000000e-01,	1.24134824e-03,	5.00000000e-01,	             0,	3.89625839e-07,	8.07903575e-05
            52,	9.00000000e-01,	1.24095901e-03,	5.00000000e-01,	             0,	3.89232800e-07,	7.97207804e-05
            53,	9.00000000e-01,	1.24057215e-03,	5.00000000e-01,	             0,	3.86857661e-07,	7.86912382e-05
            54,	9.00000000e-01,	1.24018661e-03,	5.00000000e-01,	             0,	3.85540604e-07,	7.74224626e-05
            55,	9.00000000e-01,	1.23980126e-03,	5.00000000e-01,	             0,	3.85350361e-07,	7.62924910e-05
            56,	9.00000000e-01,	1.23941288e-03,	5.00000000e-01,	             0,	3.88384166e-07,	7.50838416e-05
            57,	9.00000000e-01,	1.23901436e-03,	5.00000000e-01,	             0,	3.98518072e-07,	7.39868704e-05
            58,	9.00000000e-01,	1.23860442e-03,	5.00000000e-01,	             0,	4.09938738e-07,	7.31083573e-05
            59,	9.00000000e-01,	1.23817510e-03,	5.00000000e-01,	             0,	4.29318215e-07,	7.21807383e-05
            60,	9.00000000e-01,	1.23771900e-03,	5.00000000e-01,	             0,	4.56104023e-07,	7.13201329e-05
            61,	9.00000000e-01,	1.23723098e-03,	5.00000000e-01,	             0,	4.88013845e-07,	7.03875366e-05
            62,	9.00000000e-01,	1.23670406e-03,	5.00000000e-01,	             0,	5.26923632e-07,	6.95016082e-05
            63,	9.00000000e-01,	1.23613113e-03,	5.00000000e-01,	             0,	5.72930987e-07,	6.82427038e-05
            64,	9.00000000e-01,	1.23551415e-03,	5.00000000e-01,	             0,	6.16973297e-07,	6.67591038e-05
            65,	9.00000000e-01,	1.23487003e-03,	5.00000000e-01,	             0,	6.44126646e-07,	6.42941925e-05
            66,	9.00000000e-01,	1.23425062e-03,	5.00000000e-01,	             0,	6.19408594e-07,	6.03611438e-05
            67,	9.00000000e-01,	1.23385753e-03,	5.00000000e-01,	             0,	3.93093649e-07,	5.20862315e-05
            68,	9.00000000e-01,	1.23370705e-03,	5.00000000e-01,	             0,	1.50474977e-07,	5.11439735e-05
            69,	9.00000000e-01,	1.23356811e-03,	5.00000000e-01,	             0,	1.38942779e-07,	5.03848167e-05
            70,	9.00000000e-01,	1.23343605e-03,	5.00000000e-01,	             0,	1.32055414e-07,	4.96901892e-05
            71,	9.00000000e-01,	1.23330897e-03,	5.00000000e-01,	             0,	1.27085163e-07,	4.90398849e-05
            72,	9.00000000e-01,	1.23318587e-03,	5.00000000e-01,	             0,	1.23101343e-07,	4.83513555e-05
            73,	9.00000000e-01,	1.23306914e-03,	5.00000000e-01,	             0,	1.16727055e-07,	4.77329686e-05
            74,	9.00000000e-01,	1.23295563e-03,	5.00000000e-01,	             0,	1.13505555e-07,	4.72413427e-05
            75,	9.00000000e-01,	1.23284455e-03,	5.00000000e-01,	             0,	1.11083569e-07,	4.68000129e-05
            76,	9.00000000e-01,	1.23273791e-03,	5.00000000e-01,	             0,	1.06639363e-07,	4.62997227e-05
            77,	9.00000000e-01,	1.23263663e-03,	5.00000000e-01,	             0,	1.01283337e-07,	4.58148028e-05
            78,	9.00000000e-01,	1.23253836e-03,	5.00000000e-01,	             0,	9.82686809e-08,	4.53687771e-05
            79,	9.00000000e-01,	1.23244522e-03,	5.00000000e-01,	             0,	9.31367990e-08,	4.47725413e-05
            80,	9.00000000e-01,	1.23235646e-03,	5.00000000e-01,	             0,	8.87605655e-08,	4.43320180e-05
            81,	9.00000000e-01,	1.23226940e-03,	5.00000000e-01,	             0,	8.70590751e-08,	4.39698380e-05
            82,	9.00000000e-01,	1.23218436e-03,	5.00000000e-01,	             0,	8.50409336e-08,	4.35883862e-05
            83,	9.00000000e-01,	1.23210301e-03,	5.00000000e-01,	             0,	8.13508161e-08,	4.32810533e-05
            84,	9.00000000e-01,	1.23202288e-03,	5.00000000e-01,	             0,	8.01308511e-08,	4.29487397e-05
            85,	9.00000000e-01,	1.23194348e-03,	5.00000000e-01,	             0,	7.93999135e-08,	4.26540674e-05
            86,	9.00000000e-01,	1.23186512e-03,	5.00000000e-01,	             0,	7.83633374e-08,	4.22580130e-05
            87,	9.00000000e-01,	1.23178956e-03,	5.00000000e-01,	             0,	7.55562781e-08,	4.19673030e-05
            88,	9.00000000e-01,	1.23171723e-03,	5.00000000e-01,	             0,	7.23253042e-08,	4.16446541e-05
            89,	9.00000000e-01,	1.23164564e-03,	5.00000000e-01,	             0,	7.15953320e-08,	4.14050907e-05
            90,	9.00000000e-01,	1.23157468e-03,	5.00000000e-01,	             0,	7.09595048e-08,	4.11100100e-05
            91,	9.00000000e-01,	1.23150700e-03,	5.00000000e-01,	             0,	6.76817359e-08,	4.07973898e-05
            92,	9.00000000e-01,	1.23143976e-03,	5.00000000e-01,	             0,	6.72382360e-08,	4.04662651e-05
            93,	9.00000000e-01,	1.23137251e-03,	5.00000000e-01,	             0,	6.72477917e-08,	4.01483219e-05
            94,	9.00000000e-01,	1.23130575e-03,	5.00000000e-01,	             0,	6.67636331e-08,	3.99198231e-05
            95,	9.00000000e-01,	1.23124049e-03,	5.00000000e-01,	             0,	6.52589998e-08,	3.96320852e-05
            96,	9.00000000e-01,	1.23117549e-03,	5.00000000e-01,	             0,	6.50034243e-08,	3.94205744e-05
            97,	9.00000000e-01,	1.23111052e-03,	5.00000000e-01,	             0,	6.49613985e-08,	3.92748327e-05
            98,	9.00000000e-01,	1.23104617e-03,	5.00000000e-01,	             0,	6.43498184e-08,	3.90345780e-05
            99,	9.00000000e-01,	1.23098304e-03,	5.00000000e-01,	             0,	6.31342985e-08,	3.88299007e-05
           100,	9.00000000e-01,	1.23092120e-03,	5.00000000e-01,	             0,	6.18378265e-08,	3.86413361e-05
           101,	9.00000000e-01,	1.23085854e-03,	5.00000000e-01,	             0,	6.26610837e-08,	3.85014326e-05
           102,	9.00000000e-01,	1.23079597e-03,	5.00000000e-01,	             0,	6.25705257e-08,	3.83998314e-05
           103,	9.00000000e-01,	1.23073450e-03,	5.00000000e-01,	             0,	6.14681027e-08,	3.82352172e-05
           104,	9.00000000e-01,	1.23067280e-03,	5.00000000e-01,	             0,	6.17064354e-08,	3.81422384e-05
           105,	9.00000000e-01,	1.23061025e-03,	5.00000000e-01,	             0,	6.25446592e-08,	3.80244860e-05
           106,	9.00000000e-01,	1.23054713e-03,	5.00000000e-01,	             0,	6.31237607e-08,	3.78251886e-05
           107,	9.00000000e-01,	1.23048556e-03,	5.00000000e-01,	             0,	6.15706960e-08,	3.76396455e-05
           108,	9.00000000e-01,	1.23042365e-03,	5.00000000e-01,	             0,	6.19074896e-08,	3.75124437e-05
           109,	9.00000000e-01,	1.23036059e-03,	5.00000000e-01,	             0,	6.30596812e-08,	3.74167475e-05
           110,	9.00000000e-01,	1.23029751e-03,	5.00000000e-01,	             0,	6.30846970e-08,	3.72786233e-05
           111,	9.00000000e-01,	1.23023344e-03,	5.00000000e-01,	             0,	6.40632867e-08,	3.71717410e-05
           112,	9.00000000e-01,	1.23016820e-03,	5.00000000e-01,	             0,	6.52422378e-08,	3.70365458e-05
           113,	9.00000000e-01,	1.23010316e-03,	5.00000000e-01,	             0,	6.50366174e-08,	3.68609218e-05
           114,	9.00000000e-01,	1.23003735e-03,	5.00000000e-01,	             0,	6.58082987e-08,	3.66645881e-05
           115,	9.00000000e-01,	1.22997262e-03,	5.00000000e-01,	             0,	6.47326676e-08,	3.65003573e-05
           116,	9.00000000e-01,	1.22990781e-03,	5.00000000e-01,	             0,	6.48155660e-08,	3.63728113e-05
           117,	9.00000000e-01,	1.22984089e-03,	5.00000000e-01,	             0,	6.69139940e-08,	3.62379740e-05
           118,	9.00000000e-01,	1.22977363e-03,	5.00000000e-01,	             0,	6.72594442e-08,	3.60884042e-05
           119,	9.00000000e-01,	1.22970528e-03,	5.00000000e-01,	             0,	6.83555031e-08,	3.59556807e-05
           120,	9.00000000e-01,	1.22963743e-03,	5.00000000e-01,	             0,	6.78478709e-08,	3.58150774e-05
           121,	9.00000000e-01,	1.22956817e-03,	5.00000000e-01,	             0,	6.92557418e-08,	3.57335568e-05
           122,	9.00000000e-01,	1.22949890e-03,	5.00000000e-01,	             0,	6.92740688e-08,	3.55612147e-05
           123,	9.00000000e-01,	1.22942783e-03,	5.00000000e-01,	             0,	7.10715133e-08,	3.54215412e-05
           124,	9.00000000e-01,	1.22935570e-03,	5.00000000e-01,	             0,	7.21334159e-08,	3.53478494e-05
           125,	9.00000000e-01,	1.22928210e-03,	5.00000000e-01,	             0,	7.35911579e-08,	3.52503236e-05
           126,	9.00000000e-01,	1.22920695e-03,	5.00000000e-01,	             0,	7.51551448e-08,	3.51808762e-05
           127,	9.00000000e-01,	1.22913062e-03,	5.00000000e-01,	             0,	7.63277650e-08,	3.51523612e-05
           128,	9.00000000e-01,	1.22905269e-03,	5.00000000e-01,	             0,	7.79284277e-08,	3.50948083e-05
           129,	9.00000000e-01,	1.22897288e-03,	5.00000000e-01,	             0,	7.98098936e-08,	3.50349963e-05
           130,	9.00000000e-01,	1.22889133e-03,	5.00000000e-01,	             0,	8.15559199e-08,	3.49902592e-05
           131,	9.00000000e-01,	1.22880933e-03,	5.00000000e-01,	             0,	8.20007875e-08,	3.49089979e-05
           132,	9.00000000e-01,	1.22872626e-03,	5.00000000e-01,	             0,	8.30709071e-08,	3.48756731e-05
           133,	9.00000000e-01,	1.22864180e-03,	5.00000000e-01,	             0,	8.44566948e-08,	3.48541676e-05
           134,	9.00000000e-01,	1.22855648e-03,	5.00000000e-01,	             0,	8.53202476e-08,	3.48501797e-05
           135,	9.00000000e-01,	1.22847039e-03,	5.00000000e-01,	             0,	8.60858601e-08,	3.47418546e-05
           136,	9.00000000e-01,	1.22838352e-03,	5.00000000e-01,	             0,	8.68683179e-08,	3.47264682e-05
           137,	9.00000000e-01,	1.22829434e-03,	5.00000000e-01,	             0,	8.91847709e-08,	3.47075570e-05
           138,	9.00000000e-01,	1.22820354e-03,	5.00000000e-01,	             0,	9.08031770e-08,	3.46090659e-05
           139,	9.00000000e-01,	1.22811014e-03,	5.00000000e-01,	             0,	9.33976779e-08,	3.45700918e-05
           140,	9.00000000e-01,	1.22801397e-03,	5.00000000e-01,	             0,	9.61723025e-08,	3.44583510e-05
           141,	9.00000000e-01,	1.22791387e-03,	5.00000000e-01,	             0,	1.00100054e-07,	3.44276433e-05
           142,	9.00000000e-01,	1.22780980e-03,	5.00000000e-01,	             0,	1.04062785e-07,	3.43238814e-05
           143,	9.00000000e-01,	1.22770019e-03,	5.00000000e-01,	             0,	1.09612652e-07,	3.43326096e-05
           144,	9.00000000e-01,	1.22758556e-03,	5.00000000e-01,	             0,	1.14626881e-07,	3.42387270e-05
           145,	9.00000000e-01,	1.22746442e-03,	5.00000000e-01,	             0,	1.21140045e-07,	3.41220256e-05
           146,	9.00000000e-01,	1.22733623e-03,	5.00000000e-01,	             0,	1.28197006e-07,	3.41073754e-05
           147,	9.00000000e-01,	1.22720189e-03,	5.00000000e-01,	             0,	1.34340409e-07,	3.39242717e-05
           148,	9.00000000e-01,	1.22705941e-03,	5.00000000e-01,	             0,	1.42473767e-07,	3.37643299e-05
           149,	9.00000000e-01,	1.22690695e-03,	5.00000000e-01,	             0,	1.52458283e-07,	3.35795775e-05
           150,	9.00000000e-01,	1.22674349e-03,	5.00000000e-01,	             0,	1.63465437e-07,	3.33835858e-05
           151,	9.00000000e-01,	1.22656913e-03,	5.00000000e-01,	             0,	1.74362464e-07,	3.31348005e-05
           152,	9.00000000e-01,	1.22638261e-03,	5.00000000e-01,	             0,	1.86513015e-07,	3.27169536e-05
           153,	9.00000000e-01,	1.22618499e-03,	5.00000000e-01,	             0,	1.97621100e-07,	3.23575068e-05
           154,	9.00000000e-01,	1.22597803e-03,	5.00000000e-01,	             0,	2.06959793e-07,	3.16823193e-05
           155,	9.00000000e-01,	1.22576670e-03,	5.00000000e-01,	             0,	2.11331561e-07,	3.06464342e-05
           156,	9.00000000e-01,	1.22556063e-03,	5.00000000e-01,	             0,	2.06067222e-07,	2.93873960e-05
           157,	9.00000000e-01,	1.22537705e-03,	5.00000000e-01,	             0,	1.83583756e-07,	2.74007655e-05
           158,	9.00000000e-01,	1.22526243e-03,	5.00000000e-01,	             0,	1.14621715e-07,	2.32468235e-05
           159,	9.00000000e-01,	1.22521565e-03,	5.00000000e-01,	             0,	4.67822125e-08,	2.30678735e-05
           160,	9.00000000e-01,	1.22517271e-03,	5.00000000e-01,	             0,	4.29371729e-08,	2.28806377e-05
           161,	9.00000000e-01,	1.22513190e-03,	5.00000000e-01,	             0,	4.08082110e-08,	2.27411774e-05
           162,	9.00000000e-01,	1.22509383e-03,	5.00000000e-01,	             0,	3.80673217e-08,	2.26389963e-05
           163,	9.00000000e-01,	1.22505824e-03,	5.00000000e-01,	             0,	3.55916705e-08,	2.24466799e-05
           164,	9.00000000e-01,	1.22502471e-03,	5.00000000e-01,	             0,	3.35364665e-08,	2.23842893e-05
           165,	9.00000000e-01,	1.22499101e-03,	5.00000000e-01,	             0,	3.36917005e-08,	2.23453988e-05
           166,	9.00000000e-01,	1.22495758e-03,	5.00000000e-01,	             0,	3.34360937e-08,	2.22142567e-05
           167,	9.00000000e-01,	1.22492650e-03,	5.00000000e-01,	             0,	3.10809537e-08,	2.19700395e-05
           168,	9.00000000e-01,	1.22489846e-03,	5.00000000e-01,	             0,	2.80345008e-08,	2.18821543e-05
           169,	9.00000000e-01,	1.22487061e-03,	5.00000000e-01,	             0,	2.78493148e-08,	2.18335509e-05
           170,	9.00000000e-01,	1.22484273e-03,	5.00000000e-01,	             0,	2.78808201e-08,	2.17534250e-05
           171,	9.00000000e-01,	1.22481507e-03,	5.00000000e-01,	             0,	2.76650171e-08,	2.16278851e-05
           172,	9.00000000e-01,	1.22479069e-03,	5.00000000e-01,	             0,	2.43727833e-08,	2.14592721e-05
           173,	9.00000000e-01,	1.22476682e-03,	5.00000000e-01,	             0,	2.38778695e-08,	2.13652388e-05
           174,	9.00000000e-01,	1.22474296e-03,	5.00000000e-01,	             0,	2.38536802e-08,	2.12614932e-05
           175,	9.00000000e-01,	1.22471932e-03,	5.00000000e-01,	             0,	2.36420961e-08,	2.11475031e-05
           176,	9.00000000e-01,	1.22469546e-03,	5.00000000e-01,	             0,	2.38632866e-08,	2.10601786e-05
           177,	9.00000000e-01,	1.22467168e-03,	5.00000000e-01,	             0,	2.37811322e-08,	2.09165036e-05
           178,	9.00000000e-01,	1.22464840e-03,	5.00000000e-01,	             0,	2.32792275e-08,	2.08044732e-05
           179,	9.00000000e-01,	1.22462492e-03,	5.00000000e-01,	             0,	2.34773541e-08,	2.07161326e-05
           180,	9.00000000e-01,	1.22460104e-03,	5.00000000e-01,	             0,	2.38779514e-08,	2.06287171e-05
           181,	9.00000000e-01,	1.22457738e-03,	5.00000000e-01,	             0,	2.36582535e-08,	2.05092925e-05
           182,	9.00000000e-01,	1.22455356e-03,	5.00000000e-01,	             0,	2.38264310e-08,	2.04174921e-05
           183,	9.00000000e-01,	1.22453061e-03,	5.00000000e-01,	             0,	2.29470338e-08,	2.02590592e-05
           184,	9.00000000e-01,	1.22450834e-03,	5.00000000e-01,	             0,	2.22724983e-08,	2.01974784e-05
           185,	9.00000000e-01,	1.22448581e-03,	5.00000000e-01,	             0,	2.25235059e-08,	2.01012630e-05
           186,	9.00000000e-01,	1.22446289e-03,	5.00000000e-01,	             0,	2.29273598e-08,	2.00333244e-05
           187,	9.00000000e-01,	1.22444098e-03,	5.00000000e-01,	             0,	2.19096697e-08,	1.99252295e-05
           188,	9.00000000e-01,	1.22441915e-03,	5.00000000e-01,	             0,	2.18290655e-08,	1.98449033e-05
           189,	9.00000000e-01,	1.22439819e-03,	5.00000000e-01,	             0,	2.09552020e-08,	1.96571265e-05
           190,	9.00000000e-01,	1.22437928e-03,	5.00000000e-01,	             0,	1.89084744e-08,	1.96088493e-05
           191,	9.00000000e-01,	1.22436113e-03,	5.00000000e-01,	             0,	1.81577489e-08,	1.94935491e-05
           192,	9.00000000e-01,	1.22434379e-03,	5.00000000e-01,	             0,	1.73321244e-08,	1.94324558e-05
           193,	9.00000000e-01,	1.22432633e-03,	5.00000000e-01,	             0,	1.74601981e-08,	1.93660428e-05
           194,	9.00000000e-01,	1.22430887e-03,	5.00000000e-01,	             0,	1.74669202e-08,	1.93010110e-05
           195,	9.00000000e-01,	1.22429126e-03,	5.00000000e-01,	             0,	1.76109236e-08,	1.92728075e-05
           196,	9.00000000e-01,	1.22427342e-03,	5.00000000e-01,	             0,	1.78364391e-08,	1.92214040e-05
           197,	9.00000000e-01,	1.22425539e-03,	5.00000000e-01,	             0,	1.80314871e-08,	1.91620832e-05
           198,	9.00000000e-01,	1.22423743e-03,	5.00000000e-01,	             0,	1.79566957e-08,	1.91000505e-05
           199,	9.00000000e-01,	1.22421932e-03,	5.00000000e-01,	             0,	1.81087747e-08,	1.90357569e-05
