            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            43,	9.00000000e-01,	1.25043573e-03,	5.00000000e-01,	             0,	9.11695882e-07,	1.04021927e-04
            44,	9.00000000e-01,	1.24993305e-03,	5.00000000e-01,	             0,	5.02678126e-07,	8.28595783e-05
            45,	9.00000000e-01,	1.24962072e-03,	5.00000000e-01,	             0,	3.12331227e-07,	8.02285793e-05
            46,	9.00000000e-01,	1.24933286e-03,	5.00000000e-01,	             0,	2.87857483e-07,	7.78873284e-05
            47,	9.00000000e-01,	1.24906496e-03,	5.00000000e-01,	             0,	2.67896433e-07,	7.55505722e-05
            48,	9.00000000e-01,	1.24881323e-03,	5.00000000e-01,	             0,	2.51733951e-07,	7.35393219e-05
            49,	9.00000000e-01,	1.24857606e-03,	5.00000000e-01,	             0,	2.37172519e-07,	7.16473100e-05
            50,	9.00000000e-01,	1.24835059e-03,	5.00000000e-01,	             0,	2.25464450e-07,	7.00769882e-05
            51,	9.00000000e-01,	1.24813636e-03,	5.00000000e-01,	             0,	2.14235381e-07,	6.85594246e-05
            52,	9.00000000e-01,	1.24793236e-03,	5.00000000e-01,	             0,	2.03999049e-07,	6.69741602e-05
            53,	9.00000000e-01,	1.24773802e-03,	5.00000000e-01,	             0,	1.94337728e-07,	6.56895432e-05
            54,	9.00000000e-01,	1.24755155e-03,	5.00000000e-01,	             0,	1.86474249e-07,	6.44812183e-05
            55,	9.00000000e-01,	1.24737309e-03,	5.00000000e-01,	             0,	1.78456572e-07,	6.33194948e-05
            56,	9.00000000e-01,	1.24720120e-03,	5.00000000e-01,	             0,	1.71885114e-07,	6.23138705e-05
            57,	9.00000000e-01,	1.24703399e-03,	5.00000000e-01,	             0,	1.67214086e-07,	6.11635437e-05
            58,	9.00000000e-01,	1.24687218e-03,	5.00000000e-01,	             0,	1.61812642e-07,	6.01321051e-05
            59,	9.00000000e-01,	1.24671512e-03,	5.00000000e-01,	             0,	1.57057695e-07,	5.91612347e-05
            60,	9.00000000e-01,	1.24656221e-03,	5.00000000e-01,	             0,	1.52906105e-07,	5.83589483e-05
            61,	9.00000000e-01,	1.24641211e-03,	5.00000000e-01,	             0,	1.50106211e-07,	5.74945416e-05
            62,	9.00000000e-01,	1.24626646e-03,	5.00000000e-01,	             0,	1.45650914e-07,	5.65973225e-05
            63,	9.00000000e-01,	1.24612444e-03,	5.00000000e-01,	             0,	1.42013667e-07,	5.57152736e-05
            64,	9.00000000e-01,	1.24598634e-03,	5.00000000e-01,	             0,	1.38103527e-07,	5.49458600e-05
            65,	9.00000000e-01,	1.24585129e-03,	5.00000000e-01,	             0,	1.35050446e-07,	5.42640886e-05
            66,	9.00000000e-01,	1.24571830e-03,	5.00000000e-01,	             0,	1.32991425e-07,	5.36050471e-05
            67,	9.00000000e-01,	1.24558785e-03,	5.00000000e-01,	             0,	1.30448582e-07,	5.30295296e-05
            68,	9.00000000e-01,	1.24545840e-03,	5.00000000e-01,	             0,	1.29444190e-07,	5.24745469e-05
            69,	9.00000000e-01,	1.24532948e-03,	5.00000000e-01,	             0,	1.28923411e-07,	5.19251778e-05
            70,	9.00000000e-01,	1.24520094e-03,	5.00000000e-01,	             0,	1.28537573e-07,	5.13883448e-05
            71,	9.00000000e-01,	1.24507267e-03,	5.00000000e-01,	             0,	1.28270886e-07,	5.09447105e-05
            72,	9.00000000e-01,	1.24494381e-03,	5.00000000e-01,	             0,	1.28866898e-07,	5.05353409e-05
            73,	9.00000000e-01,	1.24481379e-03,	5.00000000e-01,	             0,	1.30020905e-07,	5.00717128e-05
            74,	9.00000000e-01,	1.24468171e-03,	5.00000000e-01,	             0,	1.32075876e-07,	4.96684140e-05
            75,	9.00000000e-01,	1.24454749e-03,	5.00000000e-01,	             0,	1.34220384e-07,	4.92309646e-05
            76,	9.00000000e-01,	1.24440972e-03,	5.00000000e-01,	             0,	1.37771493e-07,	4.87856593e-05
            77,	9.00000000e-01,	1.24426685e-03,	5.00000000e-01,	             0,	1.42868208e-07,	4.83687174e-05
            78,	9.00000000e-01,	1.24411720e-03,	5.00000000e-01,	             0,	1.49647668e-07,	4.80188358e-05
            79,	9.00000000e-01,	1.24395875e-03,	5.00000000e-01,	             0,	1.58449038e-07,	4.76925787e-05
            80,	9.00000000e-01,	1.24379011e-03,	5.00000000e-01,	             0,	1.68642361e-07,	4.74257353e-05
            81,	9.00000000e-01,	1.24360787e-03,	5.00000000e-01,	             0,	1.82236029e-07,	4.72308189e-05
            82,	9.00000000e-01,	1.24340873e-03,	5.00000000e-01,	             0,	1.99145651e-07,	4.71254677e-05
            83,	9.00000000e-01,	1.24318902e-03,	5.00000000e-01,	             0,	2.19711319e-07,	4.70219234e-05
            84,	9.00000000e-01,	1.24294436e-03,	5.00000000e-01,	             0,	2.44658834e-07,	4.69115115e-05
            85,	9.00000000e-01,	1.24266931e-03,	5.00000000e-01,	             0,	2.75048815e-07,	4.69336272e-05
            86,	9.00000000e-01,	1.24235602e-03,	5.00000000e-01,	             0,	3.13292849e-07,	4.69235760e-05
            87,	9.00000000e-01,	1.24199839e-03,	5.00000000e-01,	             0,	3.57626442e-07,	4.71033593e-05
            88,	9.00000000e-01,	1.24162219e-03,	5.00000000e-01,	             0,	3.76197327e-07,	4.71185809e-05
            89,	9.00000000e-01,	1.24124562e-03,	5.00000000e-01,	             0,	3.76576202e-07,	4.71433677e-05
            90,	9.00000000e-01,	1.24087221e-03,	5.00000000e-01,	             0,	3.73408413e-07,	4.69430205e-05
            91,	9.00000000e-01,	1.24050967e-03,	5.00000000e-01,	             0,	3.62533320e-07,	4.61235288e-05
            92,	9.00000000e-01,	1.24030391e-03,	5.00000000e-01,	             0,	2.05769502e-07,	3.40406664e-05
            93,	9.00000000e-01,	1.24022396e-03,	5.00000000e-01,	             0,	7.99419895e-08,	3.35430541e-05
            94,	9.00000000e-01,	1.24015132e-03,	5.00000000e-01,	             0,	7.26390486e-08,	3.31528468e-05
            95,	9.00000000e-01,	1.24008289e-03,	5.00000000e-01,	             0,	6.84367188e-08,	3.28386042e-05
            96,	9.00000000e-01,	1.24001915e-03,	5.00000000e-01,	             0,	6.37343808e-08,	3.25029231e-05
            97,	9.00000000e-01,	1.23995925e-03,	5.00000000e-01,	             0,	5.99026230e-08,	3.22490001e-05
            98,	9.00000000e-01,	1.23990118e-03,	5.00000000e-01,	             0,	5.80728695e-08,	3.20113279e-05
            99,	9.00000000e-01,	1.23984419e-03,	5.00000000e-01,	             0,	5.69845040e-08,	3.17613325e-05
           100,	9.00000000e-01,	1.23978885e-03,	5.00000000e-01,	             0,	5.53415592e-08,	3.14903212e-05
           101,	9.00000000e-01,	1.23973536e-03,	5.00000000e-01,	             0,	5.34868093e-08,	3.12010905e-05
           102,	9.00000000e-01,	1.23968230e-03,	5.00000000e-01,	             0,	5.30669044e-08,	3.09396473e-05
           103,	9.00000000e-01,	1.23963001e-03,	5.00000000e-01,	             0,	5.22893560e-08,	3.06723361e-05
           104,	9.00000000e-01,	1.23957810e-03,	5.00000000e-01,	             0,	5.19085597e-08,	3.04706260e-05
           105,	9.00000000e-01,	1.23952728e-03,	5.00000000e-01,	             0,	5.08238166e-08,	3.02029164e-05
           106,	9.00000000e-01,	1.23947766e-03,	5.00000000e-01,	             0,	4.96183809e-08,	3.00086437e-05
           107,	9.00000000e-01,	1.23942788e-03,	5.00000000e-01,	             0,	4.97750345e-08,	2.98145201e-05
           108,	9.00000000e-01,	1.23937792e-03,	5.00000000e-01,	             0,	4.99613003e-08,	2.96827127e-05
           109,	9.00000000e-01,	1.23932799e-03,	5.00000000e-01,	             0,	4.99314840e-08,	2.95055876e-05
           110,	9.00000000e-01,	1.23927961e-03,	5.00000000e-01,	             0,	4.83763728e-08,	2.92836678e-05
           111,	9.00000000e-01,	1.23923155e-03,	5.00000000e-01,	             0,	4.80673891e-08,	2.90971950e-05
           112,	9.00000000e-01,	1.23918305e-03,	5.00000000e-01,	             0,	4.84949853e-08,	2.89325830e-05
           113,	9.00000000e-01,	1.23913377e-03,	5.00000000e-01,	             0,	4.92791938e-08,	2.87761602e-05
           114,	9.00000000e-01,	1.23908396e-03,	5.00000000e-01,	             0,	4.98119671e-08,	2.85658032e-05
           115,	9.00000000e-01,	1.23903506e-03,	5.00000000e-01,	             0,	4.89047969e-08,	2.83613696e-05
           116,	9.00000000e-01,	1.23898647e-03,	5.00000000e-01,	             0,	4.85863180e-08,	2.81375923e-05
           117,	9.00000000e-01,	1.23893704e-03,	5.00000000e-01,	             0,	4.94273894e-08,	2.79556254e-05
           118,	9.00000000e-01,	1.23888717e-03,	5.00000000e-01,	             0,	4.98723403e-08,	2.77661533e-05
           119,	9.00000000e-01,	1.23883852e-03,	5.00000000e-01,	             0,	4.86448766e-08,	2.75406728e-05
           120,	9.00000000e-01,	1.23878909e-03,	5.00000000e-01,	             0,	4.94372676e-08,	2.74173780e-05
           121,	9.00000000e-01,	1.23873910e-03,	5.00000000e-01,	             0,	4.99882591e-08,	2.73030566e-05
           122,	9.00000000e-01,	1.23868973e-03,	5.00000000e-01,	             0,	4.93736014e-08,	2.71115746e-05
           123,	9.00000000e-01,	1.23864321e-03,	5.00000000e-01,	             0,	4.65193333e-08,	2.69253292e-05
           124,	9.00000000e-01,	1.23859689e-03,	5.00000000e-01,	             0,	4.63165554e-08,	2.68044884e-05
           125,	9.00000000e-01,	1.23855101e-03,	5.00000000e-01,	             0,	4.58794786e-08,	2.66335215e-05
           126,	9.00000000e-01,	1.23850523e-03,	5.00000000e-01,	             0,	4.57801288e-08,	2.65228040e-05
           127,	9.00000000e-01,	1.23846062e-03,	5.00000000e-01,	             0,	4.46085615e-08,	2.62751117e-05
           128,	9.00000000e-01,	1.23841922e-03,	5.00000000e-01,	             0,	4.14024940e-08,	2.60904556e-05
           129,	9.00000000e-01,	1.23837992e-03,	5.00000000e-01,	             0,	3.93031926e-08,	2.59092674e-05
           130,	9.00000000e-01,	1.23834089e-03,	5.00000000e-01,	             0,	3.90294448e-08,	2.57768687e-05
           131,	9.00000000e-01,	1.23830314e-03,	5.00000000e-01,	             0,	3.77475080e-08,	2.56190198e-05
           132,	9.00000000e-01,	1.23826632e-03,	5.00000000e-01,	             0,	3.68138244e-08,	2.54768892e-05
           133,	9.00000000e-01,	1.23822960e-03,	5.00000000e-01,	             0,	3.67273486e-08,	2.53550442e-05
           134,	9.00000000e-01,	1.23819268e-03,	5.00000000e-01,	             0,	3.69201302e-08,	2.52017869e-05
           135,	9.00000000e-01,	1.23815592e-03,	5.00000000e-01,	             0,	3.67537266e-08,	2.50308335e-05
           136,	9.00000000e-01,	1.23812085e-03,	5.00000000e-01,	             0,	3.50750837e-08,	2.49090422e-05
           137,	9.00000000e-01,	1.23808603e-03,	5.00000000e-01,	             0,	3.48224985e-08,	2.48006632e-05
           138,	9.00000000e-01,	1.23805149e-03,	5.00000000e-01,	             0,	3.45322368e-08,	2.46749270e-05
           139,	9.00000000e-01,	1.23801702e-03,	5.00000000e-01,	             0,	3.44775191e-08,	2.45416215e-05
           140,	9.00000000e-01,	1.23798277e-03,	5.00000000e-01,	             0,	3.42425362e-08,	2.44601019e-05
           141,	9.00000000e-01,	1.23794835e-03,	5.00000000e-01,	             0,	3.44213685e-08,	2.43259750e-05
           142,	9.00000000e-01,	1.23791422e-03,	5.00000000e-01,	             0,	3.41336108e-08,	2.41186118e-05
           143,	9.00000000e-01,	1.23788243e-03,	5.00000000e-01,	             0,	3.17853735e-08,	2.39776735e-05
           144,	9.00000000e-01,	1.23785066e-03,	5.00000000e-01,	             0,	3.17740341e-08,	2.38545346e-05
           145,	9.00000000e-01,	1.23781863e-03,	5.00000000e-01,	             0,	3.20281607e-08,	2.37650221e-05
           146,	9.00000000e-01,	1.23778752e-03,	5.00000000e-01,	             0,	3.11100731e-08,	2.36295603e-05
           147,	9.00000000e-01,	1.23775740e-03,	5.00000000e-01,	             0,	3.01241028e-08,	2.34740560e-05
           148,	9.00000000e-01,	1.23772777e-03,	5.00000000e-01,	             0,	2.96241501e-08,	2.33593457e-05
           149,	9.00000000e-01,	1.23769905e-03,	5.00000000e-01,	             0,	2.87186869e-08,	2.32830187e-05
           150,	9.00000000e-01,	1.23767191e-03,	5.00000000e-01,	             0,	2.71415770e-08,	2.31265870e-05
           151,	9.00000000e-01,	1.23764556e-03,	5.00000000e-01,	             0,	2.63495054e-08,	2.30121812e-05
           152,	9.00000000e-01,	1.23761924e-03,	5.00000000e-01,	             0,	2.63219909e-08,	2.29222894e-05
           153,	9.00000000e-01,	1.23759290e-03,	5.00000000e-01,	             0,	2.63428601e-08,	2.28234193e-05
           154,	9.00000000e-01,	1.23756661e-03,	5.00000000e-01,	             0,	2.62847289e-08,	2.27189837e-05
           155,	9.00000000e-01,	1.23754030e-03,	5.00000000e-01,	             0,	2.63113890e-08,	2.26547503e-05
           156,	9.00000000e-01,	1.23751367e-03,	5.00000000e-01,	             0,	2.66355868e-08,	2.25916059e-05
           157,	9.00000000e-01,	1.23748706e-03,	5.00000000e-01,	             0,	2.66059782e-08,	2.25247713e-05
           158,	9.00000000e-01,	1.23746301e-03,	5.00000000e-01,	             0,	2.40506677e-08,	2.23671718e-05
           159,	9.00000000e-01,	1.23743928e-03,	5.00000000e-01,	             0,	2.37310350e-08,	2.23416538e-05
           160,	9.00000000e-01,	1.23741535e-03,	5.00000000e-01,	             0,	2.39308941e-08,	2.23158568e-05
           161,	9.00000000e-01,	1.23739115e-03,	5.00000000e-01,	             0,	2.42000595e-08,	2.22725234e-05
           162,	9.00000000e-01,	1.23736715e-03,	5.00000000e-01,	             0,	2.39953717e-08,	2.22106810e-05
           163,	9.00000000e-01,	1.23734279e-03,	5.00000000e-01,	             0,	2.43665552e-08,	2.21796801e-05
           164,	9.00000000e-01,	1.23731799e-03,	5.00000000e-01,	             0,	2.47953310e-08,	2.21671070e-05
           165,	9.00000000e-01,	1.23729302e-03,	5.00000000e-01,	             0,	2.49741257e-08,	2.21272680e-05
           166,	9.00000000e-01,	1.23727000e-03,	5.00000000e-01,	             0,	2.30199100e-08,	2.20046433e-05
           167,	9.00000000e-01,	1.23724666e-03,	5.00000000e-01,	             0,	2.33329246e-08,	2.19696819e-05
           168,	9.00000000e-01,	1.23722345e-03,	5.00000000e-01,	             0,	2.32159873e-08,	2.18678116e-05
           169,	9.00000000e-01,	1.23720040e-03,	5.00000000e-01,	             0,	2.30513944e-08,	2.17783959e-05
           170,	9.00000000e-01,	1.23717693e-03,	5.00000000e-01,	             0,	2.34691903e-08,	2.16922221e-05
           171,	9.00000000e-01,	1.23715320e-03,	5.00000000e-01,	             0,	2.37250955e-08,	2.16010124e-05
           172,	9.00000000e-01,	1.23713008e-03,	5.00000000e-01,	             0,	2.31261801e-08,	2.15108521e-05
           173,	9.00000000e-01,	1.23710705e-03,	5.00000000e-01,	             0,	2.30243648e-08,	2.14800814e-05
           174,	9.00000000e-01,	1.23708553e-03,	5.00000000e-01,	             0,	2.15203755e-08,	2.13694593e-05
           175,	9.00000000e-01,	1.23706440e-03,	5.00000000e-01,	             0,	2.11356299e-08,	2.13453559e-05
           176,	9.00000000e-01,	1.23704294e-03,	5.00000000e-01,	             0,	2.14528433e-08,	2.12889371e-05
           177,	9.00000000e-01,	1.23702119e-03,	5.00000000e-01,	             0,	2.17559456e-08,	2.12535635e-05
           178,	9.00000000e-01,	1.23699909e-03,	5.00000000e-01,	             0,	2.20947861e-08,	2.12436068e-05
           179,	9.00000000e-01,	1.23697762e-03,	5.00000000e-01,	             0,	2.14767494e-08,	2.12066793e-05
           180,	9.00000000e-01,	1.23695600e-03,	5.00000000e-01,	             0,	2.16153048e-08,	2.12004391e-05
           181,	9.00000000e-01,	1.23693419e-03,	5.00000000e-01,	             0,	2.18089990e-08,	2.11758219e-05
           182,	9.00000000e-01,	1.23691294e-03,	5.00000000e-01,	             0,	2.12522873e-08,	2.10733187e-05
           183,	9.00000000e-01,	1.23689324e-03,	5.00000000e-01,	             0,	1.96975267e-08,	2.10651358e-05
           184,	9.00000000e-01,	1.23687350e-03,	5.00000000e-01,	             0,	1.97441298e-08,	2.10412359e-05
           185,	9.00000000e-01,	1.23685338e-03,	5.00000000e-01,	             0,	2.01209446e-08,	2.10215519e-05
           186,	9.00000000e-01,	1.23683286e-03,	5.00000000e-01,	             0,	2.05167797e-08,	2.09772873e-05
           187,	9.00000000e-01,	1.23681214e-03,	5.00000000e-01,	             0,	2.07159385e-08,	2.09434771e-05
           188,	9.00000000e-01,	1.23679123e-03,	5.00000000e-01,	             0,	2.09156086e-08,	2.09151033e-05
           189,	9.00000000e-01,	1.23677030e-03,	5.00000000e-01,	             0,	2.09241484e-08,	2.09027827e-05
           190,	9.00000000e-01,	1.23675031e-03,	5.00000000e-01,	             0,	1.99895345e-08,	2.08533148e-05
           191,	9.00000000e-01,	1.23673154e-03,	5.00000000e-01,	             0,	1.87722512e-08,	2.07672300e-05
           192,	9.00000000e-01,	1.23671368e-03,	5.00000000e-01,	             0,	1.78590181e-08,	2.07553211e-05
           193,	9.00000000e-01,	1.23669552e-03,	5.00000000e-01,	             0,	1.81650362e-08,	2.07397185e-05
           194,	9.00000000e-01,	1.23667702e-03,	5.00000000e-01,	             0,	1.85001882e-08,	2.07115756e-05
           195,	9.00000000e-01,	1.23665811e-03,	5.00000000e-01,	             0,	1.89058668e-08,	2.06750480e-05
           196,	9.00000000e-01,	1.23663871e-03,	5.00000000e-01,	             0,	1.93977945e-08,	2.06270074e-05
           197,	9.00000000e-01,	1.23661879e-03,	5.00000000e-01,	             0,	1.99188602e-08,	2.05844457e-05
           198,	9.00000000e-01,	1.23659845e-03,	5.00000000e-01,	             0,	2.03496510e-08,	2.05447643e-05
           199,	9.00000000e-01,	1.23657789e-03,	5.00000000e-01,	             0,	2.05585083e-08,	2.05280638e-05
