            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            57,	9.00000000e-01,	1.23765508e-03,	5.00000000e-01,	             0,	3.78450516e-07,	7.39596794e-05
            58,	9.00000000e-01,	1.23725720e-03,	5.00000000e-01,	             0,	3.97879679e-07,	7.34444630e-05
            59,	9.00000000e-01,	1.23683537e-03,	5.00000000e-01,	             0,	4.21830912e-07,	7.27480084e-05
            60,	9.00000000e-01,	1.23638334e-03,	5.00000000e-01,	             0,	4.52028484e-07,	7.21102757e-05
            61,	9.00000000e-01,	1.23588950e-03,	5.00000000e-01,	             0,	4.93841395e-07,	7.12363993e-05
            62,	9.00000000e-01,	1.23534377e-03,	5.00000000e-01,	             0,	5.45734624e-07,	7.03968663e-05
            63,	9.00000000e-01,	1.23473784e-03,	5.00000000e-01,	             0,	6.05920877e-07,	6.95020260e-05
            64,	9.00000000e-01,	1.23406747e-03,	5.00000000e-01,	             0,	6.70375519e-07,	6.82411715e-05
            65,	9.00000000e-01,	1.23334815e-03,	5.00000000e-01,	             0,	7.19321296e-07,	6.60147511e-05
            66,	9.00000000e-01,	1.23265597e-03,	5.00000000e-01,	             0,	6.92177237e-07,	6.26387901e-05
            67,	9.00000000e-01,	1.23226993e-03,	5.00000000e-01,	             0,	3.86044301e-07,	5.40211814e-05
            68,	9.00000000e-01,	1.23209275e-03,	5.00000000e-01,	             0,	1.77171610e-07,	5.39147100e-05
            69,	9.00000000e-01,	1.23191435e-03,	5.00000000e-01,	             0,	1.78402032e-07,	5.42249809e-05
            70,	9.00000000e-01,	1.23172810e-03,	5.00000000e-01,	             0,	1.86255345e-07,	5.48993993e-05
            71,	9.00000000e-01,	1.23153035e-03,	5.00000000e-01,	             0,	1.97749393e-07,	5.65282585e-05
            72,	9.00000000e-01,	1.23131396e-03,	5.00000000e-01,	             0,	2.16386266e-07,	5.87575398e-05
            73,	9.00000000e-01,	1.23109094e-03,	5.00000000e-01,	             0,	2.23026495e-07,	6.06711012e-05
            74,	9.00000000e-01,	1.23088245e-03,	5.00000000e-01,	             0,	2.08488019e-07,	6.09738371e-05
            75,	9.00000000e-01,	1.23070790e-03,	5.00000000e-01,	             0,	1.74551433e-07,	5.98156614e-05
            76,	9.00000000e-01,	1.23056361e-03,	5.00000000e-01,	             0,	1.44288614e-07,	5.72215202e-05
            77,	9.00000000e-01,	1.23043538e-03,	5.00000000e-01,	             0,	1.28231364e-07,	5.33881521e-05
            78,	9.00000000e-01,	1.23031523e-03,	5.00000000e-01,	             0,	1.20142140e-07,	4.78767245e-05
            79,	9.00000000e-01,	1.23019861e-03,	5.00000000e-01,	             0,	1.16625837e-07,	4.65163939e-05
            80,	9.00000000e-01,	1.23008628e-03,	5.00000000e-01,	             0,	1.12323695e-07,	4.56060255e-05
            81,	9.00000000e-01,	1.22997443e-03,	5.00000000e-01,	             0,	1.11856126e-07,	4.52054873e-05
            82,	9.00000000e-01,	1.22986249e-03,	5.00000000e-01,	             0,	1.11942997e-07,	4.48903951e-05
            83,	9.00000000e-01,	1.22975368e-03,	5.00000000e-01,	             0,	1.08800815e-07,	4.44553979e-05
            84,	9.00000000e-01,	1.22964541e-03,	5.00000000e-01,	             0,	1.08271488e-07,	4.41018776e-05
            85,	9.00000000e-01,	1.22953881e-03,	5.00000000e-01,	             0,	1.06604525e-07,	4.37990142e-05
            86,	9.00000000e-01,	1.22943416e-03,	5.00000000e-01,	             0,	1.04650406e-07,	4.34927897e-05
            87,	9.00000000e-01,	1.22933238e-03,	5.00000000e-01,	             0,	1.01775209e-07,	4.33971802e-05
            88,	9.00000000e-01,	1.22923228e-03,	5.00000000e-01,	             0,	1.00103332e-07,	4.31012625e-05
            89,	9.00000000e-01,	1.22913844e-03,	5.00000000e-01,	             0,	9.38413460e-08,	4.28861895e-05
            90,	9.00000000e-01,	1.22904668e-03,	5.00000000e-01,	             0,	9.17575634e-08,	4.26758829e-05
            91,	9.00000000e-01,	1.22895668e-03,	5.00000000e-01,	             0,	8.99975586e-08,	4.24991909e-05
            92,	9.00000000e-01,	1.22886743e-03,	5.00000000e-01,	             0,	8.92501181e-08,	4.23186167e-05
            93,	9.00000000e-01,	1.22877715e-03,	5.00000000e-01,	             0,	9.02802975e-08,	4.21628333e-05
            94,	9.00000000e-01,	1.22868688e-03,	5.00000000e-01,	             0,	9.02757515e-08,	4.19606430e-05
            95,	9.00000000e-01,	1.22859817e-03,	5.00000000e-01,	             0,	8.87088970e-08,	4.18167571e-05
            96,	9.00000000e-01,	1.22850902e-03,	5.00000000e-01,	             0,	8.91504389e-08,	4.16749477e-05
            97,	9.00000000e-01,	1.22841923e-03,	5.00000000e-01,	             0,	8.97896160e-08,	4.15995515e-05
            98,	9.00000000e-01,	1.22833366e-03,	5.00000000e-01,	             0,	8.55639211e-08,	4.13664037e-05
            99,	9.00000000e-01,	1.22824799e-03,	5.00000000e-01,	             0,	8.56708967e-08,	4.12524051e-05
           100,	9.00000000e-01,	1.22816429e-03,	5.00000000e-01,	             0,	8.37025204e-08,	4.10295902e-05
           101,	9.00000000e-01,	1.22808445e-03,	5.00000000e-01,	             0,	7.98430991e-08,	4.09273431e-05
           102,	9.00000000e-01,	1.22800497e-03,	5.00000000e-01,	             0,	7.94819422e-08,	4.08506802e-05
           103,	9.00000000e-01,	1.22792616e-03,	5.00000000e-01,	             0,	7.88069072e-08,	4.07519559e-05
           104,	9.00000000e-01,	1.22784870e-03,	5.00000000e-01,	             0,	7.74596788e-08,	4.05606884e-05
           105,	9.00000000e-01,	1.22777496e-03,	5.00000000e-01,	             0,	7.37416768e-08,	4.05140032e-05
           106,	9.00000000e-01,	1.22770069e-03,	5.00000000e-01,	             0,	7.42678304e-08,	4.04697895e-05
           107,	9.00000000e-01,	1.22762606e-03,	5.00000000e-01,	             0,	7.46328366e-08,	4.03556443e-05
           108,	9.00000000e-01,	1.22755237e-03,	5.00000000e-01,	             0,	7.36858920e-08,	4.02760428e-05
           109,	9.00000000e-01,	1.22747789e-03,	5.00000000e-01,	             0,	7.44793218e-08,	4.02100041e-05
           110,	9.00000000e-01,	1.22740500e-03,	5.00000000e-01,	             0,	7.28922672e-08,	4.01162114e-05
           111,	9.00000000e-01,	1.22733145e-03,	5.00000000e-01,	             0,	7.35522334e-08,	4.01036012e-05
           112,	9.00000000e-01,	1.22725848e-03,	5.00000000e-01,	             0,	7.29643292e-08,	4.00058467e-05
           113,	9.00000000e-01,	1.22718644e-03,	5.00000000e-01,	             0,	7.20458398e-08,	3.99542516e-05
           114,	9.00000000e-01,	1.22711324e-03,	5.00000000e-01,	             0,	7.31959853e-08,	3.99025785e-05
           115,	9.00000000e-01,	1.22704030e-03,	5.00000000e-01,	             0,	7.29425040e-08,	3.98862963e-05
           116,	9.00000000e-01,	1.22696749e-03,	5.00000000e-01,	             0,	7.28037143e-08,	3.98605340e-05
           117,	9.00000000e-01,	1.22689407e-03,	5.00000000e-01,	             0,	7.34240304e-08,	3.99169590e-05
           118,	9.00000000e-01,	1.22681983e-03,	5.00000000e-01,	             0,	7.42389787e-08,	3.99447030e-05
           119,	9.00000000e-01,	1.22674399e-03,	5.00000000e-01,	             0,	7.58455717e-08,	4.00329628e-05
           120,	9.00000000e-01,	1.22666801e-03,	5.00000000e-01,	             0,	7.59746652e-08,	4.00289940e-05
           121,	9.00000000e-01,	1.22659345e-03,	5.00000000e-01,	             0,	7.45577607e-08,	4.00348285e-05
           122,	9.00000000e-01,	1.22651860e-03,	5.00000000e-01,	             0,	7.48554084e-08,	4.01187933e-05
           123,	9.00000000e-01,	1.22644401e-03,	5.00000000e-01,	             0,	7.45873604e-08,	4.01039587e-05
           124,	9.00000000e-01,	1.22636973e-03,	5.00000000e-01,	             0,	7.42845353e-08,	4.01536456e-05
           125,	9.00000000e-01,	1.22629356e-03,	5.00000000e-01,	             0,	7.61611533e-08,	4.02166188e-05
           126,	9.00000000e-01,	1.22621541e-03,	5.00000000e-01,	             0,	7.81565383e-08,	4.02444672e-05
           127,	9.00000000e-01,	1.22613610e-03,	5.00000000e-01,	             0,	7.93072008e-08,	4.01887708e-05
           128,	9.00000000e-01,	1.22605499e-03,	5.00000000e-01,	             0,	8.11076118e-08,	4.01870562e-05
           129,	9.00000000e-01,	1.22597137e-03,	5.00000000e-01,	             0,	8.36228414e-08,	4.01650765e-05
           130,	9.00000000e-01,	1.22588509e-03,	5.00000000e-01,	             0,	8.62770954e-08,	4.01426360e-05
           131,	9.00000000e-01,	1.22579618e-03,	5.00000000e-01,	             0,	8.89097563e-08,	4.01559540e-05
           132,	9.00000000e-01,	1.22570414e-03,	5.00000000e-01,	             0,	9.20465159e-08,	4.01320214e-05
           133,	9.00000000e-01,	1.22560976e-03,	5.00000000e-01,	             0,	9.43775865e-08,	4.01719739e-05
           134,	9.00000000e-01,	1.22551146e-03,	5.00000000e-01,	             0,	9.83039411e-08,	4.02269517e-05
           135,	9.00000000e-01,	1.22540978e-03,	5.00000000e-01,	             0,	1.01676915e-07,	4.01725151e-05
           136,	9.00000000e-01,	1.22530579e-03,	5.00000000e-01,	             0,	1.03988277e-07,	4.02385375e-05
           137,	9.00000000e-01,	1.22519739e-03,	5.00000000e-01,	             0,	1.08396152e-07,	4.02239455e-05
           138,	9.00000000e-01,	1.22508725e-03,	5.00000000e-01,	             0,	1.10148173e-07,	4.03103759e-05
           139,	9.00000000e-01,	1.22497135e-03,	5.00000000e-01,	             0,	1.15891636e-07,	4.02843868e-05
           140,	9.00000000e-01,	1.22484945e-03,	5.00000000e-01,	             0,	1.21903132e-07,	4.03316528e-05
           141,	9.00000000e-01,	1.22472130e-03,	5.00000000e-01,	             0,	1.28150068e-07,	4.03410627e-05
           142,	9.00000000e-01,	1.22458673e-03,	5.00000000e-01,	             0,	1.34572678e-07,	4.02745632e-05
           143,	9.00000000e-01,	1.22444834e-03,	5.00000000e-01,	             0,	1.38387713e-07,	4.02583367e-05
           144,	9.00000000e-01,	1.22429902e-03,	5.00000000e-01,	             0,	1.49320812e-07,	4.03604696e-05
           145,	9.00000000e-01,	1.22413818e-03,	5.00000000e-01,	             0,	1.60838868e-07,	4.03680283e-05
           146,	9.00000000e-01,	1.22396831e-03,	5.00000000e-01,	             0,	1.69876153e-07,	4.02970201e-05
           147,	9.00000000e-01,	1.22379167e-03,	5.00000000e-01,	             0,	1.76636798e-07,	4.01200591e-05
           148,	9.00000000e-01,	1.22360102e-03,	5.00000000e-01,	             0,	1.90645600e-07,	3.99708133e-05
           149,	9.00000000e-01,	1.22339612e-03,	5.00000000e-01,	             0,	2.04902165e-07,	3.97184130e-05
           150,	9.00000000e-01,	1.22317565e-03,	5.00000000e-01,	             0,	2.20475190e-07,	3.94799934e-05
           151,	9.00000000e-01,	1.22294084e-03,	5.00000000e-01,	             0,	2.34802855e-07,	3.91304254e-05
           152,	9.00000000e-01,	1.22268826e-03,	5.00000000e-01,	             0,	2.52582045e-07,	3.85898795e-05
           153,	9.00000000e-01,	1.22242033e-03,	5.00000000e-01,	             0,	2.67932440e-07,	3.77471403e-05
           154,	9.00000000e-01,	1.22214830e-03,	5.00000000e-01,	             0,	2.72032369e-07,	3.65807621e-05
           155,	9.00000000e-01,	1.22189430e-03,	5.00000000e-01,	             0,	2.53991118e-07,	3.48943692e-05
           156,	9.00000000e-01,	1.22171389e-03,	5.00000000e-01,	             0,	1.80410439e-07,	3.06825431e-05
           157,	9.00000000e-01,	1.22163337e-03,	5.00000000e-01,	             0,	8.05287011e-08,	3.03502393e-05
           158,	9.00000000e-01,	1.22155854e-03,	5.00000000e-01,	             0,	7.48289846e-08,	3.02391963e-05
           159,	9.00000000e-01,	1.22148391e-03,	5.00000000e-01,	             0,	7.46255234e-08,	3.01715091e-05
           160,	9.00000000e-01,	1.22141116e-03,	5.00000000e-01,	             0,	7.27463546e-08,	3.00167975e-05
           161,	9.00000000e-01,	1.22134346e-03,	5.00000000e-01,	             0,	6.77014958e-08,	3.01164930e-05
           162,	9.00000000e-01,	1.22127550e-03,	5.00000000e-01,	             0,	6.79621664e-08,	3.00837724e-05
           163,	9.00000000e-01,	1.22121124e-03,	5.00000000e-01,	             0,	6.42620980e-08,	3.01231593e-05
           164,	9.00000000e-01,	1.22114997e-03,	5.00000000e-01,	             0,	6.12713784e-08,	3.01343970e-05
           165,	9.00000000e-01,	1.22109064e-03,	5.00000000e-01,	             0,	5.93268004e-08,	3.01123586e-05
           166,	9.00000000e-01,	1.22103179e-03,	5.00000000e-01,	             0,	5.88461930e-08,	3.01480851e-05
           167,	9.00000000e-01,	1.22097742e-03,	5.00000000e-01,	             0,	5.43754727e-08,	3.00798405e-05
           168,	9.00000000e-01,	1.22092520e-03,	5.00000000e-01,	             0,	5.22179088e-08,	3.01693396e-05
           169,	9.00000000e-01,	1.22087271e-03,	5.00000000e-01,	             0,	5.24902427e-08,	3.02522958e-05
           170,	9.00000000e-01,	1.22081951e-03,	5.00000000e-01,	             0,	5.32017867e-08,	3.03452153e-05
           171,	9.00000000e-01,	1.22076536e-03,	5.00000000e-01,	             0,	5.41525844e-08,	3.04316497e-05
           172,	9.00000000e-01,	1.22070995e-03,	5.00000000e-01,	             0,	5.54020961e-08,	3.05119204e-05
           173,	9.00000000e-01,	1.22065353e-03,	5.00000000e-01,	             0,	5.64206365e-08,	3.05786956e-05
           174,	9.00000000e-01,	1.22059932e-03,	5.00000000e-01,	             0,	5.42091873e-08,	3.05965711e-05
           175,	9.00000000e-01,	1.22054658e-03,	5.00000000e-01,	             0,	5.27423539e-08,	3.05837530e-05
           176,	9.00000000e-01,	1.22049375e-03,	5.00000000e-01,	             0,	5.28281034e-08,	3.06235359e-05
           177,	9.00000000e-01,	1.22043974e-03,	5.00000000e-01,	             0,	5.40148583e-08,	3.06784341e-05
           178,	9.00000000e-01,	1.22038360e-03,	5.00000000e-01,	             0,	5.61350961e-08,	3.07631472e-05
           179,	9.00000000e-01,	1.22032523e-03,	5.00000000e-01,	             0,	5.83753825e-08,	3.08185481e-05
           180,	9.00000000e-01,	1.22026498e-03,	5.00000000e-01,	             0,	6.02527745e-08,	3.09380469e-05
           181,	9.00000000e-01,	1.22020397e-03,	5.00000000e-01,	             0,	6.10067977e-08,	3.08049762e-05
           182,	9.00000000e-01,	1.22014636e-03,	5.00000000e-01,	             0,	5.76102840e-08,	3.08628001e-05
           183,	9.00000000e-01,	1.22008681e-03,	5.00000000e-01,	             0,	5.95514419e-08,	3.09601525e-05
           184,	9.00000000e-01,	1.22002584e-03,	5.00000000e-01,	             0,	6.09670970e-08,	3.10120122e-05
           185,	9.00000000e-01,	1.21996288e-03,	5.00000000e-01,	             0,	6.29570743e-08,	3.10998990e-05
           186,	9.00000000e-01,	1.21990409e-03,	5.00000000e-01,	             0,	5.87883979e-08,	3.09459827e-05
           187,	9.00000000e-01,	1.21984568e-03,	5.00000000e-01,	             0,	5.84165283e-08,	3.09680372e-05
           188,	9.00000000e-01,	1.21978636e-03,	5.00000000e-01,	             0,	5.93151451e-08,	3.09620023e-05
           189,	9.00000000e-01,	1.21972402e-03,	5.00000000e-01,	             0,	6.23389830e-08,	3.10066082e-05
           190,	9.00000000e-01,	1.21965758e-03,	5.00000000e-01,	             0,	6.64491340e-08,	3.10548988e-05
           191,	9.00000000e-01,	1.21959131e-03,	5.00000000e-01,	             0,	6.62608645e-08,	3.08101518e-05
           192,	9.00000000e-01,	1.21953006e-03,	5.00000000e-01,	             0,	6.12583210e-08,	3.08078527e-05
           193,	9.00000000e-01,	1.21946647e-03,	5.00000000e-01,	             0,	6.35894012e-08,	3.07848960e-05
           194,	9.00000000e-01,	1.21940386e-03,	5.00000000e-01,	             0,	6.26095926e-08,	3.05666592e-05
           195,	9.00000000e-01,	1.21934234e-03,	5.00000000e-01,	             0,	6.15128995e-08,	3.04761335e-05
           196,	9.00000000e-01,	1.21927818e-03,	5.00000000e-01,	             0,	6.41606003e-08,	3.03748340e-05
           197,	9.00000000e-01,	1.21921084e-03,	5.00000000e-01,	             0,	6.73457477e-08,	3.01966931e-05
           198,	9.00000000e-01,	1.21915005e-03,	5.00000000e-01,	             0,	6.07830559e-08,	2.98333588e-05
           199,	9.00000000e-01,	1.21909069e-03,	5.00000000e-01,	             0,	5.93638179e-08,	2.96048016e-05
