484.6114502,7.474503109,492.0859533
484.5977266,7.459425783,492.0571524
484.6963006,7.291613793,491.9879144
484.9392466,6.987740631,491.9269873
485.3012871,6.565528841,491.8668159
485.7791962,6.032263594,491.8114597
486.3578844,5.411823301,491.7697077
487.0092405,4.730406436,491.7396469
487.7086369,4.023894254,491.7325312
488.4198078,3.317009327,491.7368171
489.1192425,2.630557665,491.7498002
489.7870322,1.993510309,491.7805425
490.3888091,1.435201195,491.8240103
490.8956723,0.9865898542,491.8822622
491.2829611,0.6604422545,491.9434033
491.5467438,0.4548966807,492.0016404
491.6891183,0.3772538471,492.0663721
491.7031007,0.420985249,492.1240859
491.605615,0.5699383705,492.1755534
491.4074051,0.8114393442,492.2188445
491.1220978,1.135104941,492.2572027
490.7625589,1.526657789,492.2892167
490.3416671,1.964372745,492.3060399
489.8916873,2.416549477,492.3082367
489.4416988,2.850926644,492.2926254
489.0321426,3.236574166,492.2687167
488.6749745,3.561691003,492.2366655
488.389326,3.803362766,492.1926887
488.1893889,3.961346735,492.1507356
488.0792348,4.022912728,492.1021475
488.0626817,3.997443369,492.060125
488.1313459,3.87824171,492.0095876
488.2942778,3.666530046,491.9608079
488.5473851,3.375789826,491.923175
488.8705298,3.026554185,491.897084
489.2414256,2.639568485,491.8809941
489.6464633,2.22589764,491.8723609
490.0649782,1.811528514,491.8765067
490.4706564,1.417485417,491.8881418
490.845298,1.064076756,491.9093748
491.1728193,0.7725019379,491.9453213
491.423033,0.5623134142,491.9853465
491.5932081,0.4364000923,492.0296082
491.6752782,0.394531062,492.0698093
491.6718167,0.4390181464,492.1108349
491.5842924,0.566522374,492.1508147
491.4181138,0.7726211334,492.1907349
491.1745593,1.051911973,492.2264713
490.8675996,1.384098752,492.2516983
490.5148511,1.756733621,492.2715848
490.1267362,2.152375656,492.2791118
489.7263008,2.546512416,492.2728132
489.3376423,2.917908881,492.2555511
488.9855083,3.246746295,492.2322546
488.688062,3.509533649,492.1975956
488.4663347,3.692851592,492.1591863
488.3257985,3.784198377,492.1099968
488.2854697,3.772217623,492.0576873
488.3420239,3.672201903,492.0142258
488.4921099,3.481350954,491.9734608
488.7231674,3.213323212,491.9364906
489.0201924,2.894945293,491.9151377
489.3534971,2.546659471,491.9001565
489.7184386,2.173322979,491.8917615
490.1009875,1.78244877,491.8834363
490.491712,1.406703345,491.8984153
490.8529811,1.064634052,491.9176151
491.169643,0.7786704223,491.9483134
491.4248878,0.5584665619,491.9833543
491.6076992,0.4177012692,492.0254004
491.7044944,0.3629329583,492.0674273
491.7137457,0.3965805559,492.1103263
491.6372705,0.5159026984,492.1531732
491.4777022,0.7158146118,492.1935168
491.2379012,0.9885461469,492.2264473
490.9358,1.313741162,492.2495412
490.5888556,1.67966955,492.2685251
490.2081481,2.073102388,492.2812505
489.8126538,2.468821545,492.2814754
489.4238825,2.844670518,492.268553
489.0674072,3.17391605,492.2413233
488.7719383,3.430206215,492.2021445
488.5516933,3.620326187,492.1720195
488.3972267,3.73781852,492.1350452
488.3213486,3.771870548,492.0932191
488.327965,3.717444792,492.0454098
488.4242835,3.586915126,492.0111986
488.5888911,3.388020107,491.9769112
488.8198255,3.122659923,491.9424854
489.1122197,2.808398579,491.9206183
489.4492897,2.457710524,491.9070002
489.8190165,2.080698482,491.899715
490.1991845,1.69963857,491.8988231
490.5694942,1.342365355,491.9118596
490.9053046,1.029235188,491.9345398
491.1926671,0.770281303,491.9629485
491.4248724,0.5703474084,491.9952199
491.584369,0.4474569871,492.031826
491.6732129,0.3988543353,492.0720673
491.6809276,0.4287837606,492.1097113
491.6113247,0.5343863636,492.1457111
491.4664083,0.712042681,492.178451
491.256571,0.9505027681,492.2070738
490.9940728,1.231131359,492.2252042
490.6933961,1.548062052,492.2414582
490.3643106,1.882038681,492.2463492
490.0309653,2.213220195,492.2441855
489.7060041,2.520278807,492.2262829
489.4182851,2.781144648,492.1994297
489.1840606,2.988882366,492.172943
489.0014654,3.138949515,492.1404149
488.8904382,3.217290624,492.1077288
488.8440085,3.22930241,492.0733109
488.870536,3.163301584,492.0338376
488.9724913,3.025232309,491.9977237
489.1480656,2.818215401,491.966281
489.3834693,2.558258096,491.9417274
489.6683769,2.253974925,491.9223518
489.9846501,1.932706548,491.9173567
490.3045049,1.614625212,491.9191301
490.6162985,1.310727662,491.9270262
490.9047182,1.033688497,491.9384067
491.1708937,0.7901264227,491.9610201
491.3900426,0.5998992529,491.9899418
491.5486482,0.4720034928,492.0206517
491.6440067,0.4117114098,492.0557181
491.6719858,0.4137432453,492.085729
491.6359739,0.488315681,492.1242896
491.5286164,0.6282086477,492.1568251
491.356974,0.8302777293,492.1872517
491.1250136,1.085509841,492.2105234
490.8526128,1.3740518,492.2266646
490.5463506,1.687338807,492.2336894
490.2298357,2.004233843,492.2340695
489.915632,2.30069505,492.216327
489.6397347,2.554851091,492.1945858
489.407115,2.761745432,492.1688604
489.2255703,2.915112873,492.1406832
489.101297,3.009679664,492.1109766
489.0366301,3.041287113,492.0779172
489.0392965,3.004595318,492.0438918
489.1097126,2.901401298,492.0111139
489.2443454,2.737077274,491.9814226
489.4435176,2.511006388,491.954524
489.6923578,2.246146193,491.938504
489.9724984,1.953682003,491.9261804
490.2700066,1.649902449,491.9199091
490.5815989,1.343905071,491.925504
490.8773203,1.059942453,491.9372628
491.1434599,0.8132538189,491.9567137
491.3677179,0.6139786536,491.9816966
491.5425274,0.4707998541,492.0133273
491.6527786,0.3962627058,492.0490413
491.6923996,0.3901994863,492.0825991
491.6628505,0.4547305802,492.1175811
491.5625814,0.587676721,492.1502581
491.4020492,0.7725752292,492.1746244
491.1945026,1.005179535,492.1996821
490.9348076,1.279130315,492.2139379
490.6476917,1.572682852,492.2203746
490.3495974,1.876273455,492.2258709
490.0472487,2.172673202,492.2199219
489.7637066,2.442430654,492.2061372
489.5114145,2.673430817,492.1848453
489.3027183,2.859623872,492.1623422
489.1438423,2.994200436,492.1380428
489.0383901,3.064227895,492.102618
488.9994484,3.068189051,492.0676374
489.0313573,3.001390385,492.0327477
489.135584,2.867407307,492.0029913
489.3002922,2.671269794,491.971562
489.5258977,2.4213387,491.9472364
489.7968891,2.1338211,491.9307102
490.098871,1.825634169,491.9245052
490.4133029,1.512654684,491.9259576
490.718875,1.213226268,491.9321012
491.0126321,0.9374081847,491.9500403
491.268733,0.7058496916,491.9745826
491.4741084,0.5241663842,491.9982748
491.6277924,0.4011351042,492.0289275
491.7188511,0.3420585523,492.0609097
491.7439958,0.353866043,492.0978619
491.6966752,0.4370917591,492.1337669
491.5827674,0.5809600329,492.1637274
491.4054562,0.7787919932,492.1842482
491.1889608,1.013200024,492.2021608
490.9399918,1.274961233,492.214953
490.668409,1.555359819,492.2237688
490.3802312,1.844974117,492.2252053
490.089644,2.127090237,492.2167343
489.8226169,2.379244589,492.2018615
489.594104,2.585371207,492.1794752
489.4117048,2.745310245,492.157015
489.2729077,2.848224172,492.1211319
489.2014897,2.882413986,492.0839037
489.2081532,2.848507892,492.0566611
489.2729901,2.750955064,492.0239452
489.3994779,2.595631744,491.9951096
489.5853053,2.384441147,491.9697464
489.8163551,2.132514561,491.9488697
