,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",1.4999999999999999e-05,1.2e-05,1.2499999999999998
1,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",1.4999999999999999e-05,3e-06,4.999999999999999
2,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",1.4999999999999999e-05,1.4999999999999999e-05,1.0
3,BK6VectorDiffusionOrder=2,nan,7.099999999999999e-05,7.099999999999999e-05,1.0
4,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",5.1e-05,1.6e-05,3.1875
5,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",5.1e-05,5.2e-05,0.9807692307692308
6,BK6VectorDiffusionOrder=2,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,3>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,3>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int))",0.00023799999999999998,0.000111,2.144144144144144
7,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::PAVectorDiffusionSetup3D(int,int,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&)::lambda(int)>(int,mfem::PAVectorDiffusionSetup3D(int,int,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&)::lambda(int))",0.001997,0.002012,0.9925447316103381
8,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::internal::PAVectorDiffusionApply3D<0,0>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int,int)::lambda(int)>(int,mfem::internal::PAVectorDiffusionApply3D<0,0>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int,int)::lambda(int))",0.006000999999999999,0.001598,3.7553191489361697
9,BK6VectorDiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.000236,0.000235,1.004255319148936
